Num    X        Y        FwhmX    FwhmY    Angle    Mag      Flux          OMC        SNR
1913   720.65   41.745   3.789    3.564    -1.009   19.099   1141.42       4.579      16.29
1914   331.27   110.47   2.86     2.824    -0.0462  19.1     1140.59       34.63      3.599
1915   363.72   401.86   3.275    3.063    1.471    19.101   1139.49       9.897      10.13
1916   331.22   876.19   4.69     3.723    1.346    19.102   1138.86       2.41       23.89
1917   2020     296.5    3.843    3.728    -1.199   19.102   1138.6        1.029      68.13
1918   1386.2   230.58   3.845    3.667    1.386    19.102   1138.57       1.098      64.91
1919   78.037   1535.5   3.976    3.637    -0.8398  19.104   1137.05       1.476      47
1920   1849.9   1626.8   3.81     3.599    1.546    19.105   1135.31       1.217      60.04
1921   1128.6   436.41   3.91     3.581    -1.155   19.106   1134.99       1.36       52.59
1922   624.02   207.02   4.053    3.926    -1.37    19.108   1132.1        4.715      13.31
1923   76.739   1246.7   3.788    3.558    -0.8619  19.109   1131.69       1.376      53.86
1924   213.55   1547.9   3.694    3.559    -1.024   19.109   1131.06       1.42       53.47
1925   454.18   1031.8   3.711    3.636    -0.9805  19.111   1128.94       1.416      52.14
1926   301.6    1090.3   3.8      3.786    0.6483   19.114   1126.3        12.22      5.655
1927   67.297   1188.1   3.836    3.624    -0.438   19.117   1123.14       1.677      42.52
1928   860.3    31.146   3.741    3.621    -1.275   19.118   1122.13       4.822      15.16
1929   20.87    811.04   3.829    3.101    0.8925   19.119   1120.99       10.35      8.046
1930   326.52   142.62   6.087    4.274    -0.1653  19.12    1120.18       9.93       3.827
1931   1466.6   1098     3.749    3.558    1.529    19.12    1119.58       1.103      67.2
1932   1239.8   261.97   3.743    3.611    -1.125   19.122   1117.67       3.403      21.45
1933   1501     1583.6   3.776    3.615    -1.177   19.123   1117.16       0.9862     73.25
1934   726.08   1114.8   5.642    3.696    -0.6801  19.124   1116.36       2.294      20.6
1935   844.09   620.87   4.072    3.777    -1.227   19.124   1116.26       2.012      31.83
1936   380.96   1376.5   3.763    3.485    -0.7851  19.125   1115.2        6.555      11.45
1937   27.126   518.06   3.861    3.855    0.2331   19.125   1115.18       17.12      3.862
1938   538.49   750.22   3.711    3.606    -1.179   19.125   1114.49       2.47       29.76
1939   450.96   1288.9   3.922    3.612    -1.248   19.127   1113.2        1.264      54.85
1940   1380.2   1346.3   3.887    3.6      1.481    19.127   1112.81       1.196      58.67
1941   83.731   1727.8   3.825    3.57     -1.06    19.128   1111.71       8.699      8.261
1942   1718.6   1462.3   3.717    3.555    -1.216   19.131   1108.81       1.051      70.47
1943   389.85   800.18   3.344    3.164    -0.7057  19.131   1108.48       8.541      10.83
1944   1657.8   462.96   3.824    3.638    -1.355   19.134   1105.88       0.9686     72.43
1945   1463.8   336.4    3.714    3.513    -1.23    19.139   1100.99       1.775      41.96
1946   355.02   1380.7   3.804    3.627    -0.9179  19.141   1098.75       1.315      53.43
1947   632.9    650.76   3.575    3.463    1.436    19.142   1097.21       13.09      5.977
1948   1118.6   388.09   3.619    3.602    -0.5662  19.145   1094.66       6.906      10.73
1949   538      546.92   3.116    2.958    -1.319   19.145   1094.04       16.65      6.292
1950   478.76   1560.4   3.907    3.785    -1.104   19.146   1093.96       1.208      54.02
1951   43.791   638.36   3.827    3.728    0.2318   19.146   1093.91       5.023      13.47
1952   2005.6   796.07   3.852    3.676    -1.16    19.146   1093.9        0.9862     69.15
1953   338.88   968.89   3.948    3.628    -0.8748  19.146   1093.49       8.445      7.977
1954   1251.2   273.38   3.939    3.829    -1.231   19.146   1093.21       2.599      24.62
1955   423.04   871.21   3.299    3.113    -1.465   19.147   1092.55       15.61      6.015
1956   407.97   739.49   3.631    3.54     -0.5758  19.15    1089.56       2.16       34.64
1957   451.57   1009.9   3.649    3.4      -1.302   19.151   1088.62       13.14      5.892
1958   1388.9   1644.1   3.828    3.636    -1.233   19.152   1087.88       1.054      65.47
1959   595.61   583.43   3.385    3.292    -1.424   19.152   1087.82       16.59      5.193
1960   501.74   171.39   3.536    3.349    1.117    19.153   1086.69       5.511      14.7
1961   444.1    173.27   5.581    3.939    -0.9613  19.154   1085.67       7.263      6
1962   597.4    465.9    3.457    3.348    -1.416   19.156   1082.98       7.835      10.54
1963   556.9    360.44   3.51     3.436    0.07696  19.157   1082.78       9.714      8.156
1964   594.31   616.9    4.583    4.139    0.6464   19.158   1081.56       3.35       15.02
1965   716.32   125.46   3.761    3.585    -0.9102  19.158   1081.43       1.083      65.34
1966   1323.7   866.01   3.521    3.311    -0.7988  19.159   1080.03       14.89      5.489
1967   1081.1   567.94   3.568    3.439    1.526    19.162   1077.63       3.522      22.01
1968   913      546.16   4.117    3.537    0.602    19.164   1075.66       7.263      8.976
1969   1251.9   1240.2   3.783    3.582    1.543    19.165   1074.47       1.085      64.52
1970   731.82   1309.6   3.838    3.715    -1.383   19.165   1074.37       3.126      21.28
1971   188.34   224.07   3.206    2.751    1.409    19.168   1071.69       32.04      3.348
1972   118.01   1280.3   3.952    3.504    -1.209   19.168   1071.62       1.678      40.69
1973   558.47   477.5    3.451    3.077    -1.198   19.168   1071.6        12.44      7.157
1974   593.41   78.493   4.368    3.596    -1.499   19.168   1071.16       11.94      5.041
1975   366.16   1413.1   3.687    3.617    -1.341   19.17    1069.12       1.256      56.35
1976   521.93   397.91   4.435    4.184    -0.8794  19.171   1068.28       5.444      9.334
1977   351.83   262.91   3.164    2.858    -1.534   19.173   1067.09       34.68      3.003
1978   674.46   1168.9   3.783    3.732    0.229    19.175   1065.13       1.229      54.18
1979   1225.5   308.66   4.361    3.931    -1.214   19.175   1065.02       12.65      4.336
1980   78.588   1133.3   3.746    3.713    0.2502   19.175   1064.73       1.386      48.75
1981   48.446   566.18   4.42     4.016    0.8261   19.176   1063.69       6.069      8.714
1982   881.88   303.96   3.788    3.628    -1.263   19.176   1063.49       2.169      31.49
1983   78.871   707.06   3.972    3.694    -1.115   19.176   1063.47       6.249      10.24
1984   1050.9   1037.9   3.659    3.607    -1.085   19.18    1059.91       3.024      23.44
1985   1028.3   681.25   3.855    3.677    1.258    19.18    1059.74       1.043      63.24
1986   1339     1080.3   3.786    3.264    1.546    19.183   1057.07       1.543      48.93
1987   689.52   611.19   3.471    3.353    1.352    19.184   1056.19       9.153      8.75
1988   1680.7   1604.7   3.927    3.708    -1.405   19.184   1056.1        1.026      62.39
1989   1188.1   112.8    3.989    3.685    -0.6677  19.184   1055.94       8.889      7.133
1990   829.52   1162.1   3.938    3.741    -0.4673  19.184   1055.83       1.512      41.82
1991   348.96   498.41   3.16     2.931    1.4      19.184   1055.81       15.44      6.516
1992   474.8    216.13   2.75     2.719    -0.8425  19.185   1055.06       29.4       4.235
1993   83.805   940.03   3.735    3.218    0.5897   19.185   1054.71       11.62      6.663
1994   545.09   542.58   3.144    2.691    -1.559   19.187   1053.11       34.02      3.229
1995   717.09   100.86   2.865    2.722    -1.29    19.187   1053.02       39.15      3.045
1996   162.49   919.25   3.626    3.584    1.539    19.187   1052.85       1.888      37.87
1997   539.47   1181.8   3.759    3.557    -1.357   19.188   1052.3        3.992      17.4
1998   880.34   1682.7   3.825    3.567    -1.507   19.19    1050.32       2.677      25.38
1999   1260     466.45   3.883    3.632    -1.486   19.19    1049.8        1.507      43.59
2000   142.23   134.82   2.812    2.601    0.4868   19.191   1049.31       38.58      3.281
2001   1105.9   589.65   3.742    3.657    1.553    19.191   1048.92       0.9847     68.69
2002   600.18   46.527   3.556    3.152    -0.8812  19.193   1047.46       10.49      7.862
2003   261.15   244.33   4.09     3.825    0.6996   19.194   1046.14       9.887      5.97
2004   854.38   996.44   3.834    3.802    -0.7252  19.196   1044.53       2.78       22.75
2005   402.69   591.59   3.801    3.417    -1.507   19.199   1041.8        5.474      12.93
2006   1640.8   1760.5   3.877    3.694    -1.199   19.199   1041.17       1.005      63.84
2007   1354.8   69.622   3.539    3.246    -1.123   19.2     1040.08       15.58      5.128
2008   37.274   1273.1   3.669    3.438    -0.7875  19.202   1038.89       2.776      26.19
2009   22.095   303.95   3.841    3.485    -0.06556 19.204   1037.05       20.61      3.316
2010   843.2    807.1    3.926    3.691    -1.239   19.204   1036.16       2.338      27
2011   1015.9   1222     3.858    3.804    -0.9362  19.206   1034.26       1.248      49.84
2012   1545.3   1525.9   3.89     3.532    -1.124   19.208   1033.21       1.076      61.68
2013   1655.4   973.02   3.603    3.446    1.567    19.208   1032.51       6.478      11.33
2014   702.92   401.64   8.968    4.243    -1.357   19.209   1032.23       2.7        8.867
2015   317.03   1014.1   3.961    3.816    -1.202   19.209   1031.76       2.732      22.05
2016   676.19   1474.8   4        3.741    -1.314   19.21    1030.59       2.54       23.93
2017   444.78   701.79   4.278    3.664    -0.401   19.211   1030.23       12.01      4.83
2018   480.94   1021.9   3.598    3.521    -0.07628 19.212   1029.08       2.692      26.63
2019   590.06   233.13   3.426    3.403    0.01587  19.212   1028.64       5.037      15.46
2020   346.14   325.07   3.003    2.979    -1.471   19.215   1026.29       20.29      4.99
2021   883.79   77.625   3.964    3.826    -0.999   19.216   1025.53       4.548      13.12
2022   1107.4   985.23   3.837    3.587    -1.343   19.216   1025.4        1.109      59.28
2023   1157.2   774.45   4.625    4.244    -0.5975  19.217   1024.64       13.74      3.354
2024   1809.2   50.407   4.654    4.119    0.05896  19.219   1022.53       2.652      17.75
2025   383.17   955.78   4.851    4.539    -0.7792  19.219   1022.21       6.763      6.059
2026   825.41   1556.2   3.913    3.562    -1.459   19.221   1020.95       1.256      51.45
2027   791.86   945.8    3.802    3.628    -1.25    19.221   1020.11       1.39       46.96
2028   1085.1   81.237   3.159    2.944    -1.206   19.222   1019.6        18.35      5.272
2029   1323.9   104.4    3.589    3.342    -1.042   19.222   1019.22       6.018      12.47
2030   597.48   444.74   3.736    3.583    -0.9452  19.223   1018.53       2.007      33.46
2031   980.79   453.94   3.763    3.706    -0.04824 19.224   1018.11       1.214      53.06
2032   938.19   96.195   6.01     3.608    -0.8367  19.224   1017.94       6.31       6.565
2033   805.91   1164.2   3.632    3.414    -0.5655  19.224   1017.37       5.926      12.22
2034   260.46   560.98   4.704    4.125    0.1222   19.228   1014.37       7.36       6.268
2035   1591.4   368.4    3.734    3.509    -1.182   19.228   1013.47       2.019      33.81
2036   32.057   1848.6   4.239    3.59     -0.7488  19.232   1009.93       1.628      35.97
2037   1317.3   1174.8   3.821    3.587    -1.187   19.234   1007.95       1.02       63.67
2038   1098.4   566.14   3.307    3.139    -0.04643 19.236   1006.92       14.45      5.924
2039   613.48   300.74   3.524    2.948    -0.8996  19.236   1006.14       31.03      2.755
2040   738.18   31.648   3.862    3.641    0.5708   19.237   1005.81       2.149      29.38
2041   1228.7   247.58   3.855    3.658    -1.077   19.237   1005.69       2.497      25.21
2042   358.86   26.109   4.205    3.777    0.9353   19.238   1005.09       12.15      4.599
2043   1333     356.24   3.698    3.612    -1.12    19.238   1004.82       1.294      51.3
2044   1044.4   83.668   3.753    3.632    0.1789   19.238   1004.78       2.584      25.17
2045   587.07   1273.3   3.726    3.63     -0.9527  19.239   1003.91       2.946      22.23
2046   713      157.53   3.34     3.309    0.0459   19.239   1003.81       12.59      6.364
2047   937.44   1034.4   4.012    3.734    -1.426   19.239   1003.28       2.246      26.32
2048   472.43   526.46   3.705    3.576    -1.455   19.241   1001.4        3.245      20.56
2049   79.506   869.49   3.564    3.485    -0.3059  19.242   1000.9        9.508      7.48
2050   646.72   461.11   3.167    3.042    1.317    19.243   1000.1        13.12      6.981
2051   57.825   764.87   3.659    3.526    -0.1852  19.244   999.25        5.595      12.22
2052   583.87   907.26   3.772    3.691    -0.7799  19.245   998.401       1.128      56.12
2053   716.29   185.48   3.517    3.346    -1.27    19.245   998.35        5.023      14.9
2054   1095.1   1241.5   4.035    3.741    -1.109   19.245   998.34        2.586      22.57
2055   157.49   1163.7   3.772    3.554    -0.3457  19.245   998.263       8.061      8.154
2056   488.62   449.04   4.278    3.849    1.34     19.248   995.645       10.1       5.281
2057   592.51   703.82   5.479    5.167    -1.558   19.25    993.953       6.162      5.028
2058   587.46   937.21   3.412    3.261    -1.372   19.25    993.48        7.661      10.29
2059   96.067   776.8    3.618    3.556    -1.334   19.251   992.703       3.314      20.55
2060   1066.3   223.3    3.706    3.539    -1.344   19.251   992.482       1.048      63.74
2061   603.22   216.58   3.399    3.095    -1.426   19.252   991.999       22.6       3.684
2062   930.6    476.37   3.822    3.674    -1.278   19.253   990.944       1.519      41
2063   265.26   1291.1   3.736    3.325    -1.262   19.254   990.189       22.65      3.106
2064   404.05   1413.7   3.648    3.432    -1.003   19.254   990.058       5.154      13.54
2065   653.74   1044.2   3.745    3.708    -1.45    19.254   989.873       1.152      54.61
2066   671.01   10.587   4.177    3.746    1.217    19.255   988.751       2.83       19.71
2067   745.62   180.53   3.479    3.425    0.7931   19.256   988.435       4.481      16.34
2068   1431.8   943.65   3.774    3.523    -1.131   19.257   987.097       1.231      53.21
2069   750.35   580.15   3.926    3.845    -0.908   19.263   981.497       12.29      4.669
2070   517.63   1428.4   3.919    3.712    -0.2774  19.264   981.195       1.182      50.37
2071   91.24    848.75   3.652    3.601    1.141    19.264   981.093       5.083      12.95
2072   526.12   867.55   4.271    4.139    -1.018   19.265   979.818       6.375      7.673
2073   1700.2   371.93   3.689    3.344    1.448    19.265   979.81        4.277      16.39
2074   203.79   1742     3.978    3.417    -0.9486  19.266   979.4         1.55       41.03
2075   215.62   749.43   6.138    3.694    -0.7234  19.266   978.725       4.607      8.268
2076   745.69   898.75   3.887    3.793    -1.101   19.267   978.544       1.141      51.35
2077   1650.4   1731.9   3.688    3.478    -1.209   19.269   976.246       3.403      19.74
2078   1641.3   30.446   3.759    3.652    -1.344   19.27    975.878       0.9607     65.31
2079   1521.4   378.23   3.812    3.542    1.494    19.271   974.419       2.448      26.02
2080   517.97   68.816   4.212    4.163    -0.5071  19.273   972.411       6.72       7.283
2081   170.43   731.52   4.393    3.944    -1.489   19.274   971.951       14.41      3.437
2082   1489.3   665.42   3.776    3.573    -1.051   19.275   971.3         0.945      67.25
2083   812.89   218.97   3.373    3.1      1.465    19.276   970.502       7.588      10.79
2084   1287.3   662.06   3.868    3.851    -0.9403  19.276   970.291       2.609      22.03
2085   95.253   364.54   3.399    3.18     0.5097   19.278   968.679       19.06      4.148
2086   1043.9   1091     4.017    3.821    -1.567   19.279   967.182       1.018      54.63
2087   267.36   626.91   3.383    3.319    -1.339   19.28    966.953       7.109      10.69
2088   672.27   254.35   3.482    3.295    -1.238   19.28    966.934       4.063      18.3
2089   666.47   298.13   4.474    4.077    1.007    19.28    966.62        6.23       7.508
2090   387.27   842.71   3.931    3.799    -1.263   19.281   965.843       1.521      37.53
2091   307.81   448.01   3.036    2.866    -0.7735  19.281   965.307       13.49      7.258
2092   1924.9   1801.7   3.777    3.522    1.495    19.282   964.914       1.047      61.18
2093   1244.9   197.15   3.77     3.497    -1.471   19.282   964.898       3.21       20.12
2094   740.4    1375.8   3.708    3.689    -0.9982  19.282   964.356       1.162      53.55
2095   706.96   917.98   3.854    3.662    1.436    19.284   962.656       1.066      56.45
2096   733.09   116.5    3.783    3.589    -1.354   19.284   962.621       2.733      22.89
2097   701.04   939.61   3.772    3.692    0.6111   19.286   960.923       1.308      46.57
2098   949.74   82.275   3.784    3.538    1.536    19.286   960.785       2.638      24.01
2099   1031.9   1425.7   3.383    3.138    -1.437   19.287   960.295       11.14      7.165
2100   1559.4   791.28   3.777    3.596    -1.31    19.29    958.015       1.107      56.23
2101   1644.4   1554.3   3.846    3.523    -1.255   19.291   956.749       1.016      61.34
2102   1714.7   1276     3.858    3.683    -1.504   19.293   955.436       0.8588     69.1
2103   198.88   902.91   3.23     2.947    -0.6087  19.293   955.161       11.62      7.625
2104   498.11   396.18   3.986    3.751    1.171    19.293   954.817       3.841      14.67
2105   96.89    280.68   2.677    2.507    0.6063   19.293   954.803       40.59      3.094
2106   450.9    683.73   3.023    2.901    -1.184   19.294   954.401       21.62      4.442
2107   535.23   1213.9   3.848    3.594    -1.194   19.294   954.373       1.896      32.12
2108   411.29   904.85   3.815    3.675    -1.257   19.295   953.496       1.365      43.97
2109   298.75   678.92   3.319    3.239    -1.306   19.295   953.175       19.77      3.958
2110   428.54   248.88   2.813    2.747    -0.825   19.295   953.109       22.97      4.739
2111   371.67   453.73   3.089    2.915    1.496    19.295   952.936       15.49      6.031
2112   1373.2   659.48   3.626    3.499    -0.8462  19.295   952.917       1.367      48.5
2113   1008.8   181.82   3.569    3.439    -1.379   19.295   952.903       5.23       13.1
2114   641.06   26.354   3.849    3.044    1.527    19.297   951.078       19.89      3.602
2115   523.73   997.33   4.438    3.948    0.08162  19.298   950.439       2.081      23
2116   856.81   200.09   3.605    3.577    1.534    19.299   949.451       6.749      9.628
2117   1720.8   856.9    3.624    3.556    -1.266   19.299   949.359       0.9738     66.77
2118   164.15   781.12   3.485    3.295    -1.197   19.301   948.263       13.25      5.501
2119   510.91   819.67   3.398    3.263    -1.487   19.301   948.113       16.56      4.558
2120   1058.8   1932.1   3.817    3.502    -1.118   19.301   947.793       1.39       45.03
2121   30.728   1017.7   3.685    3.582    -0.3302  19.302   946.949       2.228      28.43
2122   1931.6   477.25   3.812    3.65     -1.117   19.303   946.382       0.9951     60.33
2123   803.97   967.96   3.767    3.707    -1.392   19.304   945.163       1.18       50.61
2124   234.61   640.95   4.07     3.762    1.158    19.305   944.777       15.46      3.522
2125   1293.4   638.79   4.218    3.766    -1.473   19.305   944.556       3.088      16.99
2126   391.71   600.86   3.937    3.724    -1.288   19.306   943.505       5.62       10.11
2127   1015.6   599.03   3.64     3.531    -1.406   19.306   943.502       5.296      12.24
2128   746.04   292.14   4.069    3.507    0.5803   19.306   943.211       8.275      7.05
2129   201.94   706.06   3.483    3.43     1.349    19.307   942.724       3.587      19.41
2130   1006.4   662.7    4.084    3.913    -1.319   19.307   942.515       3.434      15.16
2131   762.79   1168.8   3.873    3.774    -1.448   19.308   941.634       1.103      51.57
2132   90.543   1259.9   3.656    3.647    -0.6824  19.309   941.398       1.18       52.8
2133   227.79   421.65   3.698    3.641    0.8042   19.309   941.225       13.25      4.654
2134   621.05   748.69   3.537    3.375    -1.029   19.311   939.39        12.67      5.482
2135   639.68   709.82   4.079    3.886    1.362    19.312   938.369       3.431      15.23
2136   1929.9   639.7    3.862    3.679    -0.9645  19.313   937.398       1.026      56.73
2137   531.29   1283.6   3.874    3.661    -0.8703  19.314   936.774       1.49       39.13
2138   104.9    832.09   4.08     3.836    -0.3962  19.315   935.831       2.397      22.02
2139   1055.5   443.97   3.916    3.637    -0.9339  19.315   935.792       3.731      15.54
2140   249.77   833.71   3.657    3.598    -0.4116  19.32    931.825       7.771      8.042
2141   888.47   266.34   4.603    4.343    -1.219   19.321   931.026       7.901      5.202
2142   885.67   64.997   3.737    3.53     -1.179   19.321   930.877       1.941      32.08
2143   455      929.29   3.736    3.688    -0.02623 19.321   930.855       1.27       46.92
2144   420.4    384.91   3.441    3.284    -0.703   19.323   928.653       11.04      6.571
2145   541.08   137.37   4.593    3.649    -1.141   19.324   928.361       2.023      24.17
2146   1091     233.79   3.702    3.459    1.142    19.325   927.514       2.221      28.78
2147   1970.9   565.61   3.793    3.646    -0.8782  19.325   927.093       0.9636     61.39
2148   1338.5   684.06   3.31     3.223    -1.153   19.325   927.013       7.425      10.33
2149   866.56   184.15   3.21     3.046    -0.1763  19.325   926.921       19.63      4.263
2150   144.84   1873.3   4.866    4.014    -0.04185 19.326   926.737       1.466      28.56
2151   1204.2   969.21   3.705    3.567    -1.112   19.326   926.006       2.89       21.4
2152   1220.2   500.56   3.705    3.556    -1.531   19.328   924.964       2.173      28.51
2153   617.16   697.94   3.563    3.066    0.9921   19.329   923.741       8.032      9.289
2154   700.32   902.48   3.808    3.671    -1.241   19.33    922.721       1.043      55.85
2155   1174.5   665.25   3.743    3.499    -1.277   19.331   922.088       2.061      30.15
2156   583.78   1216     3.836    3.673    -0.6794  19.331   921.774       1.954      29.56
2157   515.71   548.74   2.93     2.784    0.2063   19.332   921.622       34.64      2.879
2158   1391.4   21.016   3.42     3.315    -0.5183  19.334   919.977       12.73      5.624
2159   14.054   199.6    3.421    3.217    0.637    19.334   919.576       14.15      5.212
2160   570.18   479.65   3.443    2.876    -1.372   19.335   918.753       12.72      6.44
2161   217.34   1298.1   3.81     3.628    -0.1449  19.339   915.552       2.352      24.86
2162   731.17   61.573   4.495    4.1      0.814    19.34    914.439       14.25      3.073
2163   347.94   868.07   4.557    3.683    -0.7996  19.342   913.131       2.083      23.05
2164   1121     1405     3.906    3.533    -1.266   19.343   911.924       1.301      44.83
2165   182.28   791.47   4.533    3.93     -0.7206  19.344   911.51        7.661      5.894
2166   370.21   422.55   3.541    3.1      -1.476   19.345   910.345       9.488      7.714
2167   1553     216.22   3.744    3.493    -1.28    19.347   909.028       0.9328     65.77
2168   607.04   1446.9   3.876    3.818    -0.8408  19.347   908.913       2.956      18.34
2169   961.5    796.75   4.898    4.434    0.588    19.351   905.192       7.341      5.01
2170   180.29   557.24   3.626    3.624    -0.4316  19.352   904.351       2.874      21.14
2171   734      1794.3   3.841    3.684    -1.488   19.358   899.214       1.159      48.39
2172   972.97   244.47   3.661    3.499    1.515    19.359   898.381       3.101      19.96
2173   701.34   1513.9   3.859    3.557    -1.219   19.361   897.393       1.17       49.33
2174   183.32   1172.5   3.82     3.713    -0.561   19.361   896.937       1.261      44.26
2175   271.05   422.79   2.988    2.762    -0.4171  19.361   896.919       30.56      3.139
2176   1490.5   808.14   4.098    3.655    1.471    19.362   896.485       9.735      5.427
2177   629.99   696.21   3.621    3.516    1.319    19.362   896.103       15.36      4.044
2178   183.01   1100.6   3.636    3.555    0.1551   19.362   895.963       3.56       17.18
2179   342.07   436.49   4.537    4.492    -1.421   19.363   895.766       9.068      4.278
2180   201.5    422.55   4.141    3.668    0.6708   19.368   890.948       5.761      8.985
2181   1459.2   148.02   3.686    3.537    -1.43    19.368   890.911       3.794      15.9
2182   1706.6   121.41   3.818    3.697    0.3917   19.37    889.382       0.8367     66.45
2183   331.56   1203.1   3.931    3.681    -1.073   19.371   889.141       9.339      5.805
2184   202.92   897.53   3.278    2.953    -0.6214  19.372   887.779       12.85      6.298
2185   1753.8   284.81   3.868    3.595    -0.9028  19.374   886.709       0.9381     59.98
2186   1983.6   1086.1   3.79     3.736    -1.028   19.374   885.972       0.9622     57.4
2187   810.42   298.09   3.416    3.206    -0.6259  19.375   885.742       8.431      8.467
2188   476.58   488.22   3.588    3.29     -1.416   19.375   885.434       11.9       5.562
2189   1217     1419.4   4.008    3.782    -0.6957  19.375   885.335       1.27       40.59
2190   877.36   336.25   3.161    3.027    0.9262   19.377   884.24        18.14      4.494
2191   86.244   884.09   3.755    3.445    0.3738   19.377   884.118       3.584      16.83
2192   1334.7   106      3.594    3.408    -1.51    19.378   882.869       5.041      12.62
2193   568.17   1534.1   3.894    3.749    -1.402   19.38    881.686       1.212      43.98
2194   1283.9   183.67   6.806    3.971    1.388    19.38    881.124       1.854      15.52
2195   45.793   898.56   3.294    3.273    -1.434   19.381   880.518       12.16      5.925
2196   556.54   1591.2   3.702    3.606    -1.029   19.381   880.505       1.222      47.63
2197   41.292   915.61   3.511    3.437    -0.2332  19.382   879.736       2.711      23.73
2198   420.34   274.74   3.237    3.088    1.407    19.384   878.461       12.15      6.381
2199   325.7    474.28   3.641    3.516    0.7205   19.386   876.755       2.016      29.99
2200   475.42   744.42   3.539    3.482    -0.1685  19.387   875.816       3.063      20.48
2201   685.22   114.28   3.217    3.05     -1.314   19.387   875.643       12.95      6.08
2202   575.68   193.01   4.559    3.499    -0.9267  19.388   875.028       4.144      11.68
2203   473.45   1318.8   3.507    3.479    1.225    19.388   875.022       2.971      21.3
2204   419.15   1621.9   3.69     3.669    0.5978   19.389   874.555       1.256      45.38
2205   403.12   106.14   3.383    3.219    -1.551   19.39    873.691       17.67      4.009
2206   1302     424.19   3.684    3.339    1.454    19.39    873.458       10.55      5.941
2207   230.59   615.64   4.501    3.866    0.2565   19.393   870.876       7.809      5.656
2208   882.13   1602.6   3.896    3.637    -1.045   19.394   869.905       1.25       43.32
2209   1159.7   705.76   3.883    3.644    -1.37    19.395   869.292       1.011      53.63
2210   1327     573.04   3.804    3.493    -0.9539  19.397   867.442       0.9942     57.95
2211   70.216   1064.5   3.743    3.541    -0.1477  19.398   866.89        1.189      48.54
2212   1566.8   672.17   3.741    3.442    -1.519   19.399   865.967       0.9501     62.47
2213   845.13   450.99   3.729    3.607    -1.39    19.4     865.55        0.9751     58.24
2214   185.14   1015.7   6.29     4.047    1.487    19.4     865.314       2.6        11.54
2215   792.1    889.94   4.008    3.654    -1.165   19.401   864.615       8.784      5.933
2216   288.95   184.95   3.309    3.269    0.6601   19.401   864.286       16.35      4.312
2217   807.56   290.02   3.211    3.12     -1.53    19.403   862.7         13.22      5.747
2218   494.51   1220     3.745    3.557    -1.07    19.404   862.041       1.104      51.75
2219   1072.5   106.28   3.91     3.619    -1.422   19.404   862.023       1.265      42.48
2220   1164.8   757.38   3.878    3.631    1.397    19.405   861.646       0.9692     55.73
2221   278.64   400.09   3.024    2.938    0.9517   19.405   861.464       26.95      3.176
2222   1199.2   339.79   3.771    3.573    -1.445   19.405   861.399       0.9038     62.42
2223   341.01   854.13   3.731    3.587    -1.475   19.406   860.95        1.187      47.85
2224   927.68   594.72   3.888    3.751    0.9304   19.406   860.823       1.388      37.54
2225   573.63   687.58   3.57     3.457    -0.6508  19.408   858.76        12.3       4.995
2226   138.34   270.95   2.69     2.573    1.229    19.409   858.197       33.11      3.305
2227   405.83   670.56   3.561    3.556    -0.5436  19.411   856.93        5.128      11.65
2228   1342.4   375.28   3.782    3.548    -1.35    19.413   855.348       1.223      45.98
2229   761.73   329.42   4.584    4.348    -1.152   19.413   855.319       9.249      4.095
2230   1331.3   1600.1   4.676    3.865    -0.02265 19.414   854.584       1.08       38.66
2231   551.14   230.38   4.288    3.626    -0.4929  19.415   853.456       7.624      6.355
2232   736.42   611.7    3.726    3.607    -1.286   19.416   852.622       5.205      10.76
2233   496.02   520.37   3.404    3.174    -1.405   19.416   852.385       5.324      13.07
2234   776.24   390.76   4.258    4.146    1.439    19.418   851.29        3.145      13.53
2235   862.44   1237.5   3.536    3.49     -1.255   19.418   850.927       2.711      22.44
2236   746.12   544.95   3.78     3.656    -1.305   19.419   850.633       1.039      52.28
2237   1376.2   406.61   3.784    3.631    -1.34    19.419   850.534       0.897      60.9
2238   1677.7   1334.9   3.774    3.595    -1.511   19.42    849.975       0.896      61.7
2239   273.08   700.12   3.938    3.833    1.095    19.42    849.919       3.181      15.62
2240   2037.3   1209.2   3.857    3.793    1.062    19.42    849.794       0.8374     61.23
2241   638.86   808.45   3.991    3.843    0.2763   19.42    849.519       1.354      36.11
2242   839.84   851.65   4.013    3.79     -1.066   19.42    849.255       0.9772     50.42
2243   1141.2   181.31   3.838    3.66     -0.9158  19.421   849.091       1.021      52.26
2244   118.27   1064.8   3.594    3.461    -0.5654  19.421   848.846       1.857      32.44
2245   1663     1085.2   3.868    3.627    1.569    19.422   847.918       0.9136     58.39
2246   1193.3   21.862   3.921    3.687    -1.473   19.422   847.658       1.613      32.08
2247   412.13   279.98   4.323    3.044    1.253    19.423   847.29        13.65      4.164
2248   1745.3   1385.8   3.714    3.435    -1.322   19.423   847.128       0.986      59.43
2249   617.83   158.13   3.272    3.015    -0.2526  19.424   846.539       15.39      4.921
2250   848.13   246.62   3.688    3.534    -0.7627  19.424   846.355       1.002      57.21
2251   935.88   836.03   3.913    3.68     -1.144   19.425   845.714       1.116      46.46
2252   512.14   1148.7   3.537    3.364    -1.013   19.426   845.182       4.637      13.52
2253   1837.4   1614.3   3.806    3.781    0.05916  19.427   844.476       0.9794     52.89
