#Num    X        Y        FwhmX    FwhmY    Angle    Mag      Flux      OMC    SNR
641    389.21   311.28   9.034    4.617    -0.5898  17.74    4022.22   13.37  6.363
642    1762.6   901.12   3.383    3.28     -0.9782  17.74    4021.37   4.606  69.44
643    463.58   557.94   4.417    3.193    1.302    17.74    4021.3    21.44  11.74
644    641.35   299.63   3.199    3.096    -1.319   17.741   4015.55   24.31  14.72
645    1673     742.58   3.504    3.345    -0.8235  17.744   4006.09   5.267  57.27
646    673.27   603.23   3.949    3.519    1.248    17.745   4003.96   4.826  52.69
647    1882.2   422.89   3.613    3.357    -1.336   17.745   4003.65   3.103  93.86
648    10.827   1218.3   3.705    3.461    -0.6035  17.746   3999.31   3.449  79.81
649    289.92   742.47   3.511    3.449    -0.03156 17.747   3996.63   4.124  70.62
650    33.939   258.11   3.758    3.517    0.7796   17.747   3995.14   12.11  22.03
651    264.97   207.16   3.531    3.419    1.452    17.748   3991.13   27.35  10.67
652    93.13    338.35   4.334    3.457    -1.112   17.748   3989.4    26.82  8.762
653    397.46   226.18   3.017    2.912    -1.253   17.75    3982.87   110.5  3.622
654    24.564   444.26   4.715    3.357    -0.1108  17.751   3979.61   41.13  5.396
655    826.08   1005.5   3.568    3.462    -0.8674  17.751   3978.96   4.177  68.06
656    513.72   557.39   3.366    3.263    -1.387   17.752   3975.4    13.55  23.58
657    718.5    442.22   3.265    3.123    -1.2     17.752   3975.04   31.2   11.03
658    279.93   29.953   3.595    3.216    -1.143   17.756   3962.08   41.12  7.354
659    971      543.97   3.371    3.204    -0.1313  17.756   3962.08   18.29  17.7
660    753.48   1115.2   3.674    3.48     -1.016   17.759   3951.11   3.061  89.11
661    235.69   359.09   4.674    3.794    -0.1777  17.761   3944.45   26.84  7.313
662    165.65   966.32   3.405    3.289    -0.1374  17.764   3931.32   15.48  20.02
663    74.899   490.11   3.791    3.445    -1.429   17.765   3930.48   8.014  33.14
664    633.33   134.89   3.814    3.188    -1.314   17.766   3926      75.43  3.777
665    948.32   138.7    3.467    3.269    1.419    17.767   3923.58   28.83  10.6
666    341.43   56.311   6.289    4.372    -1.355   17.767   3920.65   16.13  7.804
667    463.31   570.04   3.363    3.341    1.061    17.769   3915.1    20.2   15.22
668    302.12   391.72   4.012    3.583    -0.2892  17.769   3914.33   6.096  39.42
669    457.27   117.85   4.083    3.657    0.2529   17.773   3900.87   13.61  16.93
670    697.74   28.024   3.54     3.502    1.52     17.773   3900.58   9.119  30.46
671    317.04   680.59   3.609    3.088    -0.7111  17.775   3893.75   23.59  13.07
672    542.7    772.21   3.543    3.455    -1.232   17.775   3893.39   6.863  40.9
673    471.2    187.6    5.553    3.321    -1.343   17.775   3892.9    20.27  9.188
674    514.91   238.98   5.37     3.446    -1.34    17.775   3892.79   14.16  13.12
675    969.48   639.78   3.59     3.499    0.2031   17.775   3891.41   13.5   20.25
676    253.42   55.38    5.994    4.768    0.8965   17.777   3887.71   24.09  4.983
677    1519.7   1311.5   3.582    3.383    -1.207   17.777   3885.62   3.797  74.52
678    305.2    240.64   3.116    2.963    1.305    17.777   3885.6    29.29  12.68
679    1582.1   1996.1   3.534    3.315    1.566    17.778   3882.6    3.894  75.12
680    1910.4   1525.3   3.399    3.347    0.9712   17.78    3874.12   3.98   75.52
681    776.89   742.2    3.554    3.539    0.4315   17.782   3869.38   10.67  25.44
682    434.54   35.701   3.958    3.739    1.172    17.783   3864.27   30.86  7.466
683    548.33   608.34   3.5      3.482    0.6765   17.784   3861.29   15.48  18.07
684    307.78   265.07   3.296    3.178    -1.336   17.787   3851.82   29.95  10.84
685    1135.7   138.46   3.778    3.488    1.272    17.787   3849.19   5.491  46.94
686    293.86   36.476   3.224    3.19     -0.9561  17.789   3843.62   24.43  13.5
687    643.57   1445     3.594    3.404    -1.109   17.79    3840.75   4.173  66.41
688    1217.5   573.95   3.54     3.389    -1.436   17.791   3836.53   3.722  75.81
689    769.26   66.221   6.659    3.652    -0.5903  17.792   3833.19   14.94  9.312
690    582.77   119.82   3.42     3.339    -1.25    17.794   3827.1    7.052  41.94
691    94.206   294.84   3.769    3.567    -0.3804  17.796   3819.98   24.02  10.44
692    502.77   882.61   3.537    3.502    1.565    17.797   3816.79   3.408  79.78
693    462.35   1807.4   3.606    3.438    -0.6948  17.8     3804.05   3.561  76.04
694    385.91   227.5    5.011    4.006    -1.322   17.801   3800.38   30.94  5.4
695    1761.8   1269.6   3.512    3.367    -1.072   17.801   3799.78   4.163  68.12
696    154.18   624.39   4.698    3.456    -1.283   17.802   3798.68   12.85  16.08
697    895.42   1099.7   3.487    3.362    -0.1372  17.805   3786.96   6.129  46.52
698    1053.3   586.6    3.34     3.275    -0.4306  17.806   3783.38   47.73  6.395
699    122.48   1181     3.597    3.363    -0.3763  17.807   3780.98   4.091  67.43
700    939.68   144.09   3.763    3.201    -1.194   17.807   3779.57   33.93  8.162
701    1234.9   340.84   3.358    3.285    1.126    17.807   3779.02   3.801  79.53
702    1430.4   368.63   3.469    3.347    -0.9511  17.807   3778.43   3.782  75.93
703    922.68   1049.1   3.636    3.553    -1.033   17.812   3761.05   4.501  57.09
704    75.626   166.16   3.094    2.863    0.7676   17.814   3756.49   90.78  4.122
705    467.68   246.24   6.158    3.611    -0.4967  17.815   3752.74   11.85  12.56
706    136.6    776.82   3.607    3.538    0.9119   17.815   3752.12   11.78  22.02
707    457.83   474.85   3.154    3.044    1.549    17.816   3749.96   27.17  12.69
708    600.22   495.58   3.797    3.669    -1.329   17.816   3747.73   16.67  14.24
709    1634.7   123.79   3.434    3.309    1.458    17.817   3746.56   3.742  77.76
710    844.46   1788.1   3.694    3.346    -1.019   17.819   3740.19   4.351  61.37
711    236.71   437.31   3.668    3.397    -0.04102 17.821   3730.09   13.91  18.99
712    95.909   485.27   3.083    2.924    1.16     17.823   3724.69   118.5  3.078
713    524.59   536.12   3.621    3.478    0.8729   17.823   3724.58   14.64  17.83
714    331.22   1807.2   3.764    3.52     -0.7407  17.824   3720.38   3.333  74.35
715    428.82   96.161   3.694    3.608    0.01906  17.825   3719.48   27.35  9.005
716    1031.5   1322.7   3.693    3.386    -1.25    17.825   3719.38   4.455  58.92
717    1271.4   167.33   3.423    3.347    -1.09    17.825   3717.91   10.34  27.7
718    197.83   260      3.641    3.566    0.98     17.826   3713.95   25.84  9.77
719    215.82   365.33   3.944    3.832    0.776    17.829   3705.58   15.36  14.09
720    217.35   427.34   6.499    3.754    -1.516   17.829   3704.33   12.67  10.58
721    604.51   292.87   3.663    3.205    -0.7382  17.829   3703.45   22.45  12.4
722    203.43   270.46   3.677    3.562    0.0948   17.834   3687.81   27.12  9.16
723    1652     134.51   3.609    3.42     1.37     17.834   3686.88   3.162  83.37
724    1395.3   433.34   3.341    3.21     0.8768   17.839   3669.55   19.51  15.48
725    180.03   224.97   3.699    3.448    -0.9156  17.839   3669.08   33.09  7.673
726    1147.9   551.26   3.511    3.377    -1.437   17.84    3668.42   3.41   80.07
727    354.51   39.06    4.061    3.976    -1.321   17.842   3661.53   29.62  6.756
728    1286     1126.9   3.494    3.261    -0.855   17.844   3652.25   4.245  66.65
729    628.03   307.64   3.648    3.271    -0.9965  17.846   3647.83   7.918  34.08
730    359.1    710.17   3.682    3.523    0.2997   17.85    3634.46   4.212  58.71
731    547.9    215.68   3.402    3.077    -0.8802  17.853   3624.66   20.4   14.98
732    467.1    1848     3.695    3.447    -0.9195  17.854   3621.08   4.272  58.75
733    1469     1326     4.087    3.775    -0.7827  17.854   3620.92   16.09  12.88
734    306.32   985.63   3.531    3.307    -0.6854  17.855   3618.09   6.421  42.58
735    145.63   402.88   3.206    3.024    0.2318   17.856   3613.6    33.49  9.823
736    356.04   128.98   5.108    3.416    1.327    17.857   3609.69   27     6.762
737    316.3    361.3    3.489    3.307    -0.0477  17.857   3608.95   56.58  4.879
738    267.88   1128.5   3.519    3.495    -0.2761  17.858   3607.18   4.05   63.92
739    28.205   776.48   3.401    3.17     -0.1672  17.863   3590.2    48.32  6.083
740    272.98   344.41   3.921    3.421    1.469    17.864   3588.35   34.98  6.749
741    1793.9   756.9    3.444    3.277    -0.2445  17.866   3581.26   10.69  26.21
742    777.48   448.91   3.535    3.41     1.099    17.867   3576.44   3.903  67.08
743    1460.3   1315.9   4.215    3.971    -0.9666  17.872   3560.81   17.58  10.68
744    34.857   488.05   3.545    3.427    0.08954  17.872   3560.17   13.01  19.87
745    478.39   574.14   7.014    3.564    0.077    17.874   3553.94   14.88  8.432
746    526.45   123.87   3.461    3.388    -1.005   17.874   3553.47   3.337  80.13
747    303.8    22.842   3.59     3.169    1.317    17.876   3547.88   47.18  5.834
748    737.62   363.79   3.539    3.349    -1.312   17.877   3545.35   14.09  18.74
749    164.77   429.12   6.078    3.391    0.2642   17.877   3544.56   20.96  7.242
750    151.12   820.51   3.395    3.331    0.2544   17.878   3541.81   9.606  28.77
751    709.83   295.21   3.475    3.375    -1.377   17.878   3541.29   4.768  55.89
752    1206.8   1354.4   3.768    3.484    -1.247   17.878   3540.6    3.815  62.39
753    906.7    95.269   3.424    3.364    -1.536   17.88    3533.7    3.743  72.34
754    210.98   281.12   3.764    3.727    0.5577   17.881   3531.88   23.29  9.543
755    676.73   189.9    3.765    3.376    0.7712   17.886   3514.54   17.17  14.22
756    511.62   790.88   3.58     3.532    1.412    17.887   3511.25   2.908  84.26
757    1394.8   1399.6   3.65     3.465    -1.162   17.888   3508.06   3.543  69.1
758    331.19   581.56   3.334    3.289    -0.9561  17.89    3501.43   12.02  23.44
759    283.82   54.692   3.343    2.97     0.3053   17.892   3494.59   32.89  9.441
760    76.764   453.28   4.651    3.295    0.8975   17.892   3493.81   20.62  9.762
761    87.337   433.38   4.76     3.386    0.63     17.896   3482.47   29.57  6.448
762    722.8    143.14   3.409    3.277    -1.174   17.896   3482.09   4.802  57.29
763    323.74   178.13   3.15     3        -1.261   17.898   3476.9    66     4.92
764    753.23   28.103   3.362    3.311    -0.4103  17.899   3472.21   3.407  80.83
765    536.25   602.13   3.164    2.999    -1.166   17.902   3462.74   20.51  15.7
766    1003.1   722.04   3.779    3.496    1.567    17.904   3457.11   3.237  71.32
767    450.11   1562.5   3.665    3.379    -0.9849  17.905   3453.78   3.367  73.1
768    238.88   1291.5   3.63     3.459    -0.4186  17.907   3447.45   7.227  33.53
769    394.21   270.8    3.069    3.046    -0.3774  17.908   3444.36   31.32  10.38
770    740.39   867.98   4.481    3.561    -1.359   17.909   3440.04   4.052  46.96
771    371.87   944.96   4.987    3.715    -0.4692  17.911   3433.78   6.511  25.12
772    1171.7   1420.4   3.838    3.435    -1.149   17.914   3424.69   3.836  59.77
773    609.49   746.32   3.528    3.457    -0.82    17.915   3422.14   7.087  34.94
774    65.972   1577.2   3.742    3.443    -0.9055  17.916   3418.41   3.63   64.49
775    2018.3   1672.8   3.573    3.416    1.545    17.917   3416.94   3.274  75.47
776    933.75   339.65   4.32     3.86     0.4186   17.917   3414.93   6.296  28.71
777    1455.8   88.782   3.519    3.319    -1.329   17.919   3410.35   2.823  91.3
778    417.35   599.23   3.453    3.282    0.3634   17.923   3396.84   17.05  15.51
779    152.06   415.2    3.214    2.939    0.9134   17.925   3390.85   33.44  9.472
780    378.16   637.9    8.35     3.885    -0.5452  17.926   3387.98   20.62  4.469
781    1832.9   195.62   3.462    3.378    -1.233   17.929   3379.26   2.983  85.49
782    240.89   499.43   3.613    3.579    1.259    17.93    3374.3    25.62  8.989
783    220.97   1311.4   3.653    3.42     -0.7643  17.931   3372.46   2.931  81.29
784    207.66   1158.4   3.548    3.378    -0.6622  17.932   3367.51   3.711  66.8
785    1616.4   881.94   3.52     3.326    -0.6004  17.933   3365.55   3.266  77.68
786    70.445   587.86   4.485    3.566    1.057    17.936   3357.74   5.627  32.93
787    364.19   510.25   4.26     3.4      0.2927   17.936   3355.42   13.09  15.63
788    399.74   75.762   3.155    2.985    -0.491   17.937   3354.7    30.12  10.44
789    424.91   302.59   2.977    2.945    -0.02614 17.938   3350.18   22.24  15.17
790    724.54   782.81   3.612    3.462    -1.523   17.94    3343.85   2.871  82.21
791    421.77   1040.9   6.132    4        -0.4429  17.94    3343.67   7.125  16.89
792    1037.3   401.48   3.472    3.39     -0.7137  17.942   3338.56   3.424  73.13
793    94.473   105.93   4.579    3.212    0.1251   17.942   3336.81   36.07  5.552
794    670.41   662.99   3.6      3.437    -1.224   17.942   3336.73   4.56   52.19
795    127.04   523.16   4.146    3.923    -0.4253  17.943   3335.94   12.18  14.87
796    1124     806      3.693    3.472    -0.9375  17.943   3335.02   3.379  67.93
797    141.45   261.78   4.678    3.961    -0.5786  17.945   3328.48   30.06  5.274
798    457.71   260.06   3.382    3.307    0.8626   17.95    3313.4    16.27  16.07
799    427.77   65.271   3.15     2.902    1.237    17.95    3313.04   35.87  8.917
800    564.29   1052.4   3.594    3.486    -0.3723  17.951   3311.42   9.174  25.42
801    995.01   876.05   3.562    3.481    -1.282   17.951   3311.33   5.205  45.28
802    420.54   587.37   6.199    3.583    1.242    17.951   3311.18   18.42  7.141
803    266.53   599.93   3.223    3.149    0.1415   17.956   3296.42   23.86  12.01
804    267.99   406.02   3.558    3.485    1.442    17.956   3294.09   7.602  30.84
805    804.41   320.93   4.667    3.923    1.417    17.96    3283.57   20.92  7.566
806    199.67   1062.1   3.535    3.415    -0.4431  17.961   3280.07   6.038  39.72
807    143.93   1462.6   3.727    3.45     -0.7619  17.961   3279.24   5.563  40.47
808    458.57   736.99   8.528    4.296    1.323    17.963   3274.48   9.396  8.395
809    534.43   437.08   4.739    4.337    0.5723   17.968   3259.94   25.11  5.576
810    778.17   131.87   3.739    3.282    -0.4622  17.969   3257.6    15.41  15.21
811    61.369   512.4    5.149    4.916    -0.08067 17.969   3256.94   17.98  6.315
812    592.4    1911     3.761    3.302    -0.9135  17.969   3256.37   3.761  61.53
813    749.97   322.87   4.391    3.697    0.5353   17.97    3252.8    19.24  9.19
814    477.41   680.34   3.506    3.501    -0.7381  17.971   3248.81   3.734  62.55
815    577.87   338.75   3.792    3.674    0.06347  17.971   3248.67   18.26  11.27
816    26.284   912.02   3.595    3.401    -0.04512 17.973   3245.27   5.615  41.71
817    909.29   814.28   3.485    3.412    -0.8873  17.974   3241.71   3.942  61.04
818    298.94   539.64   3.611    3.421    -1.382   17.974   3240.39   40.86  5.665
819    386.59   906.01   3.517    3.231    -0.5989  17.974   3239.69   3.854  65.28
820    60.93    718.06   3.466    3.332    0.05452  17.976   3234.78   11.09  22.28
821    790.25   584.95   3.521    3.462    -1.442   17.977   3232.88   3.498  66.9
822    974.9    470.45   4.875    3.599    -0.00233 17.978   3229.67   4.476  36.3
823    473      173.83   7.342    3.967    -1.091   17.979   3226.93   14.61  6.694
824    233.01   374.99   3.495    3.161    -0.9167  17.982   3217.99   23.03  11.16
825    353.52   153.44   4.091    3.983    0.6532   17.984   3212.39   45.85  3.794
826    975.95   1008.4   3.604    3.422    -1.115   17.984   3210.81   11.48  20.02
827    15.269   489.34   3.462    3.181    -0.6002  17.985   3207.39   44.52  5.775
828    387.58   191.46   3.107    3.025    -1.241   17.986   3206.08   21.81  13.8
829    1380.3   368.42   3.497    3.358    0.7641   17.987   3203.95   3.481  69.18
830    121.96   545.2    3.995    3.423    -0.3908  17.988   3199.14   60.68  3.403
831    1082.1   357.86   3.559    3.356    -1.292   17.989   3195.28   3.399  69.46
832    1081.3   670.72   3.481    3.4      -0.9674  17.989   3195.28   3.139  75.92
833    399.61   783.31   5.929    3.676    0.09097  17.992   3188.22   7.962  16.21
834    1035.2   755.32   3.206    3.091    1.107    17.992   3186.53   33.44  8.486
835    1528.1   112.48   3.493    3.383    -1.136   17.993   3184.62   2.73   87.12
836    312.91   1295.1   3.569    3.51     -1.511   17.996   3177.37   4.214  53.11
837    322.78   242.37   3.551    3.314    1.059    17.996   3176.45   33.5   7.11
838    107.82   356.65   3.359    3.3      1.512    17.999   3167.26   41.23  6.116
839    333.18   197.34   3.176    3.037    0.2094   18       3163.29   42.38  6.828
840    1598.7   438.24   3.543    3.356    -1.293   18.001   3160.99   3.261  71.94
841    1243.3   652.99   3.262    3.248    0.6523   18.002   3158.05   14.18  18.55
842    285.32   393.99   3.855    3.215    -1.407   18.003   3157.05   11.89  18.91
843    558.29   119.41   3.999    2.985    1.487    18.004   3154      25.08  9.296
844    1096.1   608.69   3.426    3.402    0.2689   18.004   3153.99   3.462  68.97
845    1304.9   619.7    3.448    3.376    -1.246   18.004   3152.3    5.958  40.11
846    725.32   217.79   3.539    3.42     -1.124   18.004   3152.18   8.829  26.03
847    1733.1   368.26   3.406    3.254    -0.9265  18.005   3150.24   11.99  20.92
848    1069.3   874.11   4.322    3.736    0.06181  18.009   3137.59   2.893  59.26
849    385.19   628.03   3.499    3.314    1.107    18.009   3137.46   14.65  16.3
850    939.58   1088.9   3.532    3.426    -0.03555 18.01    3136.45   3.792  60.32
851    448.46   547.66   3.617    3.537    -0.9584  18.011   3133.5    7.938  27.23
852    136.08   674.27   4.537    3.356    -1.395   18.011   3131.44   10.15  17.88
853    214.68   195.25   4.379    3.793    1.479    18.013   3126.67   27.98  5.938
854    392.05   469.24   3.469    3.42     -0.2137  18.014   3124.67   11.91  19.52
855    884.05   395.93   3.426    3.314    -0.8349  18.015   3120.67   3.038  79.84
856    315.56   617.07   3.552    3.545    0.9443   18.016   3117.8    7.14   30.6
857    962.92   144.79   3.592    3.487    -1.233   18.017   3114.69   3.965  55.35
858    790.65   477.31   3.266    3.124    -0.8024  18.017   3114.39   13.62  19.78
859    442.45   351.31   3.275    3.19     0.6641   18.019   3109.55   9.934  26.44
860    701.39   490.11   3.562    3.475    0.3779   18.02    3107.43   11.61  19.08
861    193.39   557.13   3.506    3.454    -1.549   18.021   3104.13   7.579  29.85
862    144.16   761.48   2.918    2.777    0.09682  18.021   3103.7    54.23  6.233
863    570.1    13.79    3.514    3.484    0.1039   18.024   3096.44   6.822  32.72
864    1115     374.13   3.125    3.029    0.06313  18.025   3091.02   21.38  13.48
865    287.96   683.61   3.377    3.245    -0.9785  18.026   3090.09   11.17  22.29
866    775.46   642.31   3.412    3.324    -1.459   18.028   3084.7    11.21  21.41
867    561.88   193.89   3.377    3.297    -0.6907  18.029   3082.3    7.023  34.79
868    1760.5   1790     3.541    3.355    1.346    18.031   3075.46   2.656  86.02
869    235.87   448.53   4.572    3.266    0.472    18.032   3072.95   39.79  4.563
870    214.54   733.92   3.382    3.334    -1.003   18.033   3069.67   28.21  8.519
871    1771.3   334.14   3.471    3.349    -0.8231  18.033   3069.38   3.424  68.05
872    604.8    676.56   3.793    3.44     -0.4964  18.034   3065.58   4.52   45.87
873    1040.5   760.07   3.18     3.016    -1.507   18.035   3064.17   33.02  8.539
874    628.43   122.34   3.416    3.228    -0.8487  18.035   3064.03   15.33  16
875    162.57   316.75   3.37     3.34     -0.2231  18.036   3061.41   32.61  7.361
876    391.01   616.24   3.537    3.473    1.5      18.037   3058.83   7.265  30.25
877    346.88   302.07   4.024    3.502    -1.384   18.037   3058.28   28.62  6.69
878    845.69   423.25   3.455    3.345    -0.7761  18.038   3055.53   2.921  79.9
879    1263.5   257.18   3.522    3.266    -1.09    18.041   3045.9    3.086  75.72
880    20.658   228.18   4.247    3.563    0.7626   18.042   3044.09   33.3   5.331
881    31.21    221.59   2.853    2.691    0.4506   18.042   3043.83   79.26  4.414
882    920.22   459.59   3.483    3.389    -0.6014  18.045   3035.77   3.089  73.47
883    309.03   64.169   3.82     3.148    0.2681   18.049   3024.72   27.93  7.947
884    1207.2   96.741   3.448    3.339    -0.9935  18.051   3018.97   4.109  56.33
885    68.455   376.35   3.362    2.912    0.3237   18.052   3017.43   66.63  4.082
886    549.75   161.37   3.574    3.536    -0.2458  18.052   3016.35   21.94  9.601
887    1018.6   1506.2   3.675    3.404    -1.084   18.054   3011.19   3.234  65.7
888    874.35   2030     3.768    3.398    -1.081   18.054   3010.66   4.191  49.51
889    145.42   657.93   4.579    3.285    0.4516   18.055   3007.39   30.49  5.788
890    1378.2   604.24   3.607    3.467    -1.115   18.057   3003.09   8.484  24.99
891    34.782   443.78   3.42     3.16     0.2276   18.059   2998.36   40.62  6.029
892    652.77   19.952   3.217    3.126    -0.5024  18.059   2997.16   18.92  13.9
893    224.66   288.1    3.317    3.146    0.2045   18.06    2994.73   29.04  8.72
894    1174.9   245.59   3.638    3.42     -1.218   18.063   2987.33   5.03   42.12
895    760.14   315.92   3.462    3.264    -1.264   18.064   2983.08   18.06  12.9
896    318.79   273.42   4.283    4.074    1.547    18.064   2982.49   24.89  6.062
897    1014     150.67   3.486    3.323    -1.241   18.066   2977.44   2.971  76.37
898    1966.5   621.67   3.603    3.429    -0.2616  18.067   2975.69   3.548  59.92
899    667.14   1006.4   3.368    3.305    -0.6338  18.068   2971.94   8.912  26.44
900    67.053   1047.7   3.441    3.232    -0.5483  18.07    2967.85   5.665  41.57
901    426.25   22.106   3.633    3.534    -0.3862  18.071   2964.57   11.05  18.45
902    632.4    30.055   3.91     3.434    0.6244   18.076   2949.47   13.13  14.76
903    536.34   844.44   3.573    3.554    0.4194   18.076   2949.27   5.021  40.83
904    494.36   1082     4.208    3.447    -0.4893  18.077   2947.05   4.367  41.07
905    91.4     734.25   3.587    3.453    0.232    18.078   2946.2    4.611  45.52
906    348.14   726.29   3.388    3.011    1.162    18.078   2944.54   21.52  11.84
907    137.26   657.15   3.115    3.038    0.9227   18.081   2938.28   25.26  10.85
908    334.85   1327.9   3.586    3.461    -0.3834  18.081   2937.48   3.075  67.93
909    561.05   56.061   3.807    3.024    -1.052   18.081   2936.34   23.27  9.677
910    954.36   113.29   3.676    3.404    1.473    18.083   2932.83   3.768  54.9
911    794.49   144.06   3.092    2.986    -1.148   18.083   2931.48   25.13  11.15
912    106.71   583.2    5.92     3.472    -0.6098  18.083   2930.78   7.568  16.63
913    743.21   216.16   3.727    3.553    -0.7585  18.084   2929.14   14.59  13.38
914    136.01   130.65   3.127    2.826    0.2569   18.084   2927.55   40.65  7.193
915    15.899   458.32   3.138    3.034    1.063    18.085   2925.17   39.79  6.816
916    887.61   794.72   3.627    3.418    -1.342   18.087   2921.29   3.112  66.81
917    68.702   113.39   3.071    2.921    -0.1901  18.088   2917.19   49.93  5.749
918    878.57   253.87   3.421    3.297    -1.422   18.089   2915.36   3.336  68.39
919    1072.4   298.89   3.505    3.349    -1.359   18.091   2909.41   3.836  57.02
920    512.55   100.72   3.301    3.148    0.6026   18.093   2905.79   22.16  11.14
921    634.23   1196.2   3.643    3.51     -1.107   18.093   2903.68   2.661  75.3
922    1812.7   1788.9   3.449    3.369    -0.2947  18.094   2901.06   2.917  75.53
923    184.88   385.14   3.967    3.301    -1.067   18.095   2899.68   29.8   6.559
924    365.98   1102.2   3.472    3.379    -0.8863  18.096   2897.73   6.276  34.74
925    1033.4   12.803   3.566    3.411    -1.026   18.098   2892.56   4.598  45.65
926    1394.7   554.75   3.483    3.386    -1.022   18.102   2880.7    3.172  67.97
927    584.61   598.41   3.361    3.218    -1.401   18.105   2872.54   16.32  14.36
928    746.92   565.9    3.374    3.351    -1.519   18.106   2870.66   3.458  64.8
929    13.804   392.67   3.629    3.501    -0.05244 18.106   2870.04   3.197  62.35
930    1247.8   71.268   3.612    3.467    -1.206   18.107   2868.22   8.805  22.96
931    368.49   248.9    3.525    3.248    -1.259   18.107   2868.05   32.51  6.8
932    405.76   357.12   11.76    3.741    1.272    18.107   2867.93   8.477  6.783
933    328.96   375.41   6.273    3.703    -0.1887  18.108   2865.24   11.55  9.428
934    104.64   1107     3.602    3.462    -0.34    18.108   2863.74   5.533  36.63
935    42.147   625.48   3.594    3.444    0.1177   18.111   2856.73   10.06  20.24
936    1001.6   234.98   3.428    3.405    1.432    18.112   2855.35   2.725  79.24
937    965.05   706.82   3.633    3.514    1.262    18.114   2850.17   6.002  32.83
938    147.31   315.78   3.044    2.788    0.2656   18.114   2848.31   47.93  6.18
939    655.75   431.89   3.634    3.268    -0.1189  18.116   2843.36   9.579  22.06
940    122.06   987.13   3.681    3.557    1.551    18.12    2832.41   5.105  37.39
941    471.25   279.68   3.502    3.429    0.178    18.12    2832.1    42.62  4.884
942    147.47   365.71   4.09     3.322    0.06861  18.121   2831.01   30.63  6.003
943    347.84   826.48   4.014    3.305    0.9196   18.125   2820.48   24.32  7.713
944    540.38   289.81   6.924    4.479    0.8913   18.125   2819.6    25.02  3.207
945    481.62   219.34   3.337    3.09     0.1985   18.125   2819.43   33.97  7.104
946    34.146   899.76   3.746    3.484    -0.2357  18.126   2818.07   7.682  24.81
947    506.3    123.21   3.5      3.105    -1.108   18.127   2816.31   24.11  9.486
948    973.69   14.701   3.519    3.379    -1.077   18.127   2816.15   2.671  78.27
949    121.42   789.75   3.91     3.414    -0.354   18.127   2814.66   5.216  35.67
950    1024.1   1604.9   3.649    3.452    -0.9461  18.128   2813.31   3.277  60.14
951    674      800.57   4.156    3.731    -0.08434 18.128   2811.7    6.861  23.33
952    87.87    69.405   3.144    2.923    0.3763   18.129   2810.81   36.92  7.312
953    567.58   971.2    3.481    3.476    -0.5493  18.132   2802.19   5.141  39.77
954    1135.1   49.475   3.499    3.27     -1.078   18.132   2800.96   2.774  77.89
955    180.29   737.94   5.575    3.533    0.8358   18.133   2799.23   9.611  13.05
956    390.67   262.37   2.981    2.897    -0.9884  18.134   2796.36   37.93  7.534
957    228.67   484.85   3.364    3.331    0.3569   18.139   2784.41   7.86   27.91
958    543.36   1435.8   3.754    3.545    -1.379   18.14    2781.23   2.927  62.99
959    723.45   1680.2   3.674    3.457    -0.8855  18.142   2776.5    2.882  66.94
960    408.88   12.865   3.069    3.018    -0.03417 18.142   2776.24   30.08  8.793
961    885.97   95.479   3.56     3.335    -1.375   18.143   2772.98   7.069  29.16
962    431.28   271.85   3.547    3.192    0.6639   18.144   2770.84   54.91  3.934
963    977.78   688.5    3.613    3.469    -1.398   18.145   2767.64   11.07  17.6
964    32.562   179.82   3.094    2.695    1.093    18.15    2756.44   98.5   2.962
965    518.37   506.98   3.223    3.052    -0.01788 18.151   2754.18   26.58  9.294
966    746.61   644.74   3.624    3.568    -1.301   18.151   2753.5    2.397  78.41
967    139.39   567.1    4.934    3.432    -0.5345  18.151   2753.45   26.76  5.364
968    352.4    347.4    4.441    3.217    0.3893   18.152   2751.61   14.11  12.05
969    43.374   406.02   4.893    3.615    -0.5205  18.152   2750.01   6.095  22.51
970    1241.2   361.12   3.414    3.368    0.8973   18.153   2747.35   2.849  74.02
971    989.17   694.08   3.691    3.403    -0.8572  18.155   2743.3    11.56  16.68
972    826.22   139.86   3.102    2.947    -1.101   18.156   2741.95   28.28  9.362
973    452.29   1479     3.626    3.486    -1.521   18.157   2739.06   3.098  61.73
974    406.92   837.32   3.524    3.385    -0.5869  18.159   2734.22   3.22   62.84
975    654.09   1066.3   4.131    3.34     -0.8373  18.159   2734.1    6.346  27.56
976    222.72   273.47   3.529    3.082    -1.422   18.159   2733.33   23.19  9.566
977    633.58   1139.3   3.554    3.46     -0.7833  18.16    2731.06   2.732  71.75
978    1316.1   53.716   3.558    3.288    -1.068   18.161   2727.61   2.597  79.25
979    337.71   952.25   3.467    3.441    0.7841   18.163   2724.2    2.903  69.4
980    854.36   469.8    3.529    3.43     1.262    18.163   2723.49   5.619  35.34
981    414.92   99.526   4.387    3.238    -1.066   18.163   2723.43   29.68  5.7
982    102.11   1060.9   3.552    3.448    -0.9222  18.164   2720.57   2.497  78.51
983    940.84   1921.9   3.583    3.146    -0.9899  18.165   2717.8    3.959  53.75
984    163.67   331.99   3.125    2.99     0.8077   18.165   2717.61   49.33  5.202
985    222.75   660.46   3.52     3.449    0.7858   18.166   2715.59   3.34   59.1
986    766.14   1075     3.501    3.475    -0.6426  18.169   2707.84   3.504  56.06
