# ID    d   s   ds    e  e  f    Bmag   e_B   Vmag   e_V    diff
ID-6387 17 37 49.13  -3 12 17.68 22.233 0.028 21.132 0.020  0.018
ID-6388 17 37 49.13  -3 13 35.70 17.972 0.002 17.341 0.002 -0.001
ID-6389 17 37 49.13  -3 14 21.50 20.883 0.008 19.703 0.007 -0.001
ID-6390 17 37 49.14  -3  9 26.16 22.692 0.034 21.602 0.029 -0.053
ID-6391 17 37 49.14  -3 12  7.04 22.552 0.047 21.157 0.021  0.018
ID-6392 17 37 49.15  -3  8 24.44 22.855 0.047 21.826 0.039 -0.067
ID-6393 17 37 49.15  -3 11  1.15 17.756 0.001 16.722 0.001 -0.013
ID-6394 17 37 49.15  -3 16 35.06 22.418 0.028 20.520 0.013  0.020
ID-6395 17 37 49.16  -3 12 10.81 22.808 0.050 21.789 0.042  0.018
ID-6396 17 37 49.18  -3 16 44.09 22.966 0.047 21.964 0.043  0.020
ID-6397 17 37 49.18  -3 18 33.54 22.852 0.043 21.742 0.037 -0.006
ID-6398 17 37 49.19  -3 17 40.89 22.678 0.041 21.772 0.029 -0.006
ID-6399 17 37 49.20  -3 11  7.60 22.086 0.023 21.071 0.019 -0.013
ID-6400 17 37 49.20  -3 14 37.28 22.145 0.025 21.163 0.022 -0.001
ID-6401 17 37 49.20  -3 15  2.40 22.115 0.032 21.105 0.023 -0.004
ID-6402 17 37 49.20  -3 15 19.32 22.388 0.035 21.330 0.026 -0.004
ID-6403 17 37 49.21  -3 11 29.99 20.261 0.005 19.026 0.004 -0.013
ID-6404 17 37 49.21  -3 14 23.08 20.056 0.005 19.621 0.007 -0.001
ID-6405 17 37 49.21  -3 16 12.13 21.352 0.013 20.302 0.011  0.020
ID-6406 17 37 49.21  -3 19 13.29 20.294 0.005 19.334 0.006 -0.005
ID-6407 17 37 49.21  -3 19 51.89 20.946 0.013 19.981 0.007 -0.005
ID-6408 17 37 49.23  -3 14 27.60 21.145 0.010 20.018 0.008 -0.001
ID-6409 17 37 49.23  -3 14 13.13 22.484 0.027 21.491 0.034 -0.001
ID-6410 17 37 49.23  -3 19 46.55 22.663 0.043 21.668 0.042 -0.005
ID-6411 17 37 49.24  -3 13 45.31 19.096 0.002 17.781 0.002 -0.001
ID-6412 17 37 49.24  -3 17 19.50 22.583 0.040 21.620 0.031  0.020
ID-6413 17 37 49.24  -3 17 32.00 22.499 0.029 21.278 0.030 -0.006
ID-6414 17 37 49.25  -3 10 38.81 21.634 0.012 20.645 0.013 -0.053
ID-6415 17 37 49.25  -3 11 34.37 20.634 0.006 19.408 0.006 -0.013
ID-6416 17 37 49.25  -3 14 29.72 22.446 0.033 21.418 0.024 -0.001
ID-6417 17 37 49.25  -3 17 38.14 22.369 0.028 21.328 0.021 -0.006
ID-6418 17 37 49.25  -3 20 52.85 21.489 0.014 20.351 0.009 -0.070
ID-6419 17 37 49.26  -3 14  2.89 23.041 0.050 21.976 0.045 -0.001
ID-6420 17 37 49.27  -3 13 30.90 22.903 0.040 21.769 0.038 -0.001
ID-6421 17 37 49.27  -3 16 27.55 22.691 0.047 21.808 0.049  0.020
ID-6422 17 37 49.27  -3 19 36.16 22.944 0.052 21.897 0.043 -0.005
ID-6423 17 37 49.28  -3 12 10.61 21.409 0.018 20.404 0.015  0.018
ID-6424 17 37 49.28  -3 12 15.65 21.555 0.016 20.542 0.017  0.018
ID-6425 17 37 49.28  -3 12 12.82 22.045 0.025 20.751 0.016  0.018
ID-6426 17 37 49.28  -3 16  5.32 22.468 0.037 21.447 0.035  0.020
ID-6427 17 37 49.29  -3 11 31.30 21.471 0.014 20.504 0.015 -0.013
ID-6428 17 37 49.29  -3 13 51.86 22.751 0.050 21.849 0.047 -0.001
ID-6429 17 37 49.31  -3 14 20.05 22.103 0.023 21.187 0.023 -0.001
ID-6430 17 37 49.32  -3 11 43.02 22.679 0.028 21.605 0.030 -0.013
ID-6431 17 37 49.32  -3 12 20.92 22.380 0.032 20.950 0.020  0.018
ID-6432 17 37 49.32  -3 14 50.65 21.334 0.013 20.239 0.009 -0.004
ID-6433 17 37 49.33  -3  9 11.25 20.641 0.007 19.551 0.005 -0.067
ID-6434 17 37 49.34  -3 12 52.32 22.769 0.054 21.755 0.047  0.018
ID-6435 17 37 49.34  -3 18  8.88 22.600 0.046 21.533 0.036 -0.006
ID-6436 17 37 49.35  -3 17 33.89 23.103 0.049 22.052 0.047 -0.006
ID-6437 17 37 49.36  -3 14 53.36 21.107 0.010 20.063 0.010 -0.004
ID-6438 17 37 49.36  -3 20  9.70 21.504 0.016 20.347 0.009 -0.070
ID-6439 17 37 49.37  -3 13 10.35 21.162 0.010 19.928 0.009  0.018
ID-6440 17 37 49.38  -3 12 28.01 23.047 0.054 21.933 0.043  0.018
ID-6441 17 37 49.39  -3 14 42.60 22.953 0.049 21.941 0.040 -0.001
ID-6442 17 37 49.40  -3 16 15.10 21.831 0.021 20.865 0.017  0.020
ID-6443 17 37 49.41  -3 14  6.87 22.989 0.053 21.939 0.044 -0.001
ID-6444 17 37 49.41  -3 14  9.57 23.119 0.055 22.050 0.036 -0.001
ID-6445 17 37 49.42  -3  8 44.11 22.611 0.028 21.185 0.019 -0.067
ID-6446 17 37 49.42  -3 12 51.05 22.529 0.046 21.614 0.042  0.018
ID-6447 17 37 49.43  -3 19 21.92 23.042 0.048 22.094 0.053 -0.005
ID-6448 17 37 49.44  -3 12 29.69 22.303 0.030 21.105 0.023  0.018
ID-6449 17 37 49.44  -3 15 11.61 22.806 0.041 21.774 0.048 -0.004
ID-6450 17 37 49.44  -3 17 28.14 17.342 0.001 15.899 0.001 -0.006
ID-6451 17 37 49.45  -3 13 52.67 22.749 0.041 21.893 0.036 -0.001
ID-6452 17 37 49.46  -3  9 25.14 23.318 0.045 22.186 0.051 -0.053
ID-6453 17 37 49.46  -3 16 42.72 22.838 0.048 21.854 0.044  0.020
ID-6454 17 37 49.47  -3 11 51.02 21.744 0.015 20.634 0.013 -0.013
ID-6455 17 37 49.47  -3 14 38.42 21.149 0.010 20.062 0.010 -0.001
ID-6456 17 37 49.48  -3 14 57.48 23.050 0.051 22.039 0.038 -0.004
ID-6457 17 37 49.49  -3  8 26.49 22.459 0.020 21.411 0.020 -0.067
ID-6458 17 37 49.49  -3 15  7.59 22.301 0.027 21.266 0.028 -0.004
ID-6459 17 37 49.50  -3 12 23.99 20.772 0.009 19.683 0.008  0.018
ID-6460 17 37 49.50  -3 15  4.33 21.663 0.018 20.616 0.017 -0.004
ID-6461 17 37 49.50  -3 15 43.97 22.124 0.030 21.076 0.020 -0.004
ID-6462 17 37 49.50  -3 16 47.76 21.037 0.011 19.840 0.009  0.020
ID-6463 17 37 49.51  -3  8 31.59 20.301 0.006 19.301 0.005 -0.067
ID-6464 17 37 49.51  -3 12 33.08 21.479 0.015 20.472 0.011  0.018
ID-6465 17 37 49.51  -3 17 20.26 21.558 0.015 20.603 0.014  0.020
ID-6466 17 37 49.52  -3 10 48.25 20.265 0.006 19.384 0.006 -0.013
ID-6467 17 37 49.52  -3 11 14.14 21.648 0.019 20.639 0.011 -0.013
ID-6468 17 37 49.53  -3 15  1.57 22.247 0.033 21.252 0.027 -0.004
ID-6469 17 37 49.53  -3 16 33.22 21.606 0.017 20.645 0.015  0.020
ID-6470 17 37 49.54  -3 15 47.96 23.009 0.047 21.997 0.043 -0.004
ID-6471 17 37 49.56  -3 14 37.19 23.113 0.049 22.203 0.043 -0.001
ID-6472 17 37 49.56  -3 15 51.14 21.527 0.018 20.494 0.015 -0.004
ID-6473 17 37 49.56  -3 14 54.43 21.595 0.015 20.668 0.018 -0.004
ID-6474 17 37 49.57  -3 12 17.90 20.315 0.006 19.077 0.005  0.018
ID-6475 17 37 49.57  -3 14  9.11 21.839 0.019 20.797 0.017 -0.001
ID-6476 17 37 49.58  -3 14 26.59 22.649 0.044 21.269 0.026 -0.001
ID-6477 17 37 49.58  -3 13 48.07 22.348 0.029 21.413 0.027 -0.001
ID-6478 17 37 49.58  -3 19 52.89 22.628 0.043 21.549 0.032 -0.005
ID-6479 17 37 49.58  -3 21 21.19 21.657 0.014 20.691 0.014 -0.070
ID-6480 17 37 49.59  -3 14 34.26 22.360 0.036 21.391 0.026 -0.001
ID-6481 17 37 49.60  -3 14  2.24 22.493 0.033 21.439 0.031 -0.001
ID-6482 17 37 49.60  -3 14 52.27 21.529 0.016 20.047 0.009 -0.004
ID-6483 17 37 49.60  -3 18  8.38 21.708 0.020 20.568 0.012 -0.006
ID-6484 17 37 49.61  -3 12 46.07 21.699 0.021 20.728 0.020  0.018
ID-6485 17 37 49.61  -3 13 56.10 22.257 0.031 21.194 0.025 -0.001
ID-6486 17 37 49.61  -3 20 13.10 21.175 0.010 20.015 0.008 -0.070
ID-6487 17 37 49.62  -3 13 26.68 21.313 0.014 20.262 0.010 -0.001
ID-6488 17 37 49.62  -3 14 19.19 22.923 0.043 22.005 0.045 -0.001
ID-6489 17 37 49.62  -3 15 14.39 22.031 0.030 21.033 0.019 -0.004
ID-6490 17 37 49.63  -3 11 56.48 19.444 0.004 18.083 0.002 -0.013
ID-6491 17 37 49.63  -3 12  0.10 22.796 0.041 21.759 0.043 -0.013
ID-6492 17 37 49.63  -3 15 10.69 22.460 0.026 21.336 0.021 -0.004
ID-6493 17 37 49.63  -3 14 43.81 23.134 0.057 22.115 0.038 -0.004
ID-6494 17 37 49.64  -3 13 17.71 22.439 0.043 21.390 0.031  0.018
ID-6495 17 37 49.64  -3 17  0.40 20.785 0.008 19.578 0.005  0.020
ID-6496 17 37 49.64  -3 17  9.70 21.775 0.017 20.811 0.019  0.020
ID-6497 17 37 49.65  -3 12 54.66 22.954 0.057 21.917 0.039  0.018
ID-6498 17 37 49.65  -3 14 12.46 22.776 0.042 21.643 0.038 -0.001
ID-6499 17 37 49.66  -3 13  7.85 22.510 0.035 21.426 0.029  0.018
ID-6500 17 37 49.67  -3 12  6.20 20.731 0.008 19.544 0.006  0.018
ID-6501 17 37 49.67  -3 13 58.86 21.465 0.014 20.456 0.013 -0.001
ID-6502 17 37 49.69  -3 12  8.89 21.930 0.023 20.960 0.020  0.018
ID-6503 17 37 49.70  -3 11 39.91 22.787 0.039 21.752 0.028 -0.013
ID-6504 17 37 49.71  -3 14 58.26 21.777 0.018 20.775 0.019 -0.004
ID-6505 17 37 49.72  -3 14 18.46 22.001 0.022 20.964 0.018 -0.001
ID-6506 17 37 49.72  -3 14 21.04 22.871 0.056 21.697 0.037 -0.001
ID-6507 17 37 49.72  -3 19 26.40 22.281 0.027 21.301 0.031 -0.005
ID-6508 17 37 49.73  -3 11 58.03 22.686 0.040 21.337 0.032 -0.013
ID-6509 17 37 49.73  -3 16 28.30 21.906 0.024 20.909 0.022  0.020
ID-6510 17 37 49.76  -3  9 27.58 22.527 0.028 21.485 0.026 -0.053
ID-6511 17 37 49.76  -3 14  2.59 20.725 0.008 19.486 0.006 -0.001
ID-6512 17 37 49.76  -3 16 18.45 21.822 0.021 20.860 0.015  0.020
ID-6513 17 37 49.77  -3 17 53.68 21.750 0.017 20.678 0.018 -0.006
ID-6514 17 37 49.78  -3  9 52.29 17.066 0.001 15.349 0.001 -0.053
ID-6515 17 37 49.78  -3  9 24.85 20.896 0.009 19.845 0.008 -0.053
ID-6516 17 37 49.78  -3 11 17.01 23.112 0.049 22.210 0.049 -0.013
ID-6517 17 37 49.78  -3 13 37.90 20.222 0.005 18.991 0.005 -0.001
ID-6518 17 37 49.78  -3 16 53.87 22.301 0.031 21.264 0.022  0.020
ID-6519 17 37 49.78  -3 20 25.15 21.183 0.010 19.974 0.008 -0.070
ID-6520 17 37 49.78  -3 20 12.77 23.081 0.054 21.900 0.035 -0.070
ID-6521 17 37 49.79  -3 14 40.44 21.779 0.016 20.770 0.016 -0.001
ID-6522 17 37 49.80  -3 16  7.48 22.026 0.029 21.014 0.018  0.020
ID-6523 17 37 49.80  -3 16 10.77 22.212 0.027 21.187 0.022  0.020
ID-6524 17 37 49.80  -3 17 43.76 20.556 0.006 19.544 0.006 -0.006
ID-6525 17 37 49.81  -3 14 54.93 22.604 0.044 21.467 0.024 -0.004
ID-6526 17 37 49.81  -3 18  0.16 22.924 0.056 21.847 0.040 -0.006
ID-6527 17 37 49.82  -3 13  6.91 21.498 0.019 20.531 0.014  0.018
ID-6528 17 37 49.82  -3 14 20.50 22.330 0.039 21.381 0.030 -0.001
ID-6529 17 37 49.82  -3 16 43.86 21.380 0.013 20.387 0.012  0.020
ID-6530 17 37 49.83  -3 13  9.22 21.168 0.012 20.177 0.009  0.018
ID-6531 17 37 49.83  -3 12 19.41 22.862 0.046 21.849 0.036  0.018
ID-6532 17 37 49.83  -3 13 50.13 21.881 0.017 20.901 0.015 -0.001
ID-6533 17 37 49.83  -3 17  0.93 21.820 0.024 20.805 0.015  0.020
ID-6534 17 37 49.83  -3 16  5.67 22.357 0.034 21.355 0.025  0.020
ID-6535 17 37 49.83  -3 17 17.75 22.693 0.041 21.616 0.033  0.020
ID-6536 17 37 49.85  -3 13 53.55 23.108 0.053 22.012 0.038 -0.001
ID-6537 17 37 49.85  -3 15 51.28 22.736 0.045 21.791 0.035 -0.004
ID-6538 17 37 49.85  -3 16 16.00 20.821 0.010 19.280 0.005  0.020
ID-6539 17 37 49.85  -3 18 23.21 21.951 0.021 20.988 0.016 -0.006
ID-6540 17 37 49.86  -3 12 48.58 22.484 0.037 21.207 0.026  0.018
ID-6541 17 37 49.86  -3 12 32.14 22.412 0.035 21.439 0.029  0.018
ID-6542 17 37 49.86  -3 15 13.58 22.038 0.023 21.052 0.019 -0.004
ID-6543 17 37 49.86  -3 17 34.17 22.385 0.036 21.398 0.028 -0.006
ID-6544 17 37 49.87  -3 19 51.44 19.822 0.004 18.598 0.002 -0.005
ID-6545 17 37 49.88  -3 17 10.33 21.309 0.017 20.172 0.012  0.020
ID-6546 17 37 49.89  -3 13 17.52 17.327 0.001 15.902 0.001  0.018
ID-6547 17 37 49.89  -3 16 37.75 22.862 0.047 21.850 0.043  0.020
ID-6548 17 37 49.90  -3 11 29.16 22.238 0.025 21.211 0.023 -0.013
ID-6549 17 37 49.90  -3 16 50.20 23.047 0.058 22.015 0.047  0.020
ID-6550 17 37 49.91  -3 14 30.43 22.864 0.050 21.886 0.035 -0.001
ID-6551 17 37 49.91  -3 16  0.59 22.171 0.031 21.167 0.027 -0.004
ID-6552 17 37 49.92  -3 12 14.00 22.496 0.034 21.559 0.027  0.018
ID-6553 17 37 49.92  -3 16 29.94 22.587 0.041 21.584 0.038  0.020
ID-6554 17 37 49.93  -3 14  9.21 22.132 0.030 20.709 0.015 -0.001
ID-6555 17 37 49.93  -3 13 26.87 21.766 0.015 20.734 0.016 -0.001
ID-6556 17 37 49.93  -3 14 43.46 21.441 0.016 20.454 0.012 -0.004
ID-6557 17 37 49.93  -3 17 48.00 21.868 0.018 20.867 0.015 -0.006
ID-6558 17 37 49.94  -3 14  6.85 21.669 0.020 20.746 0.015 -0.001
ID-6559 17 37 49.94  -3 14 13.30 22.608 0.036 21.509 0.038 -0.001
ID-6560 17 37 49.94  -3 17 14.98 21.523 0.016 20.546 0.014  0.020
ID-6561 17 37 49.94  -3 16 58.41 22.944 0.058 21.949 0.049  0.020
ID-6562 17 37 49.94  -3 19  9.36 16.696 0.001 15.142 0.001 -0.005
ID-6563 17 37 49.95  -3 12 51.19 22.998 0.050 21.793 0.038  0.018
ID-6564 17 37 49.95  -3 14 46.21 22.035 0.022 21.064 0.022 -0.004
ID-6565 17 37 49.95  -3 15 19.51 23.120 0.054 22.147 0.045 -0.004
ID-6566 17 37 49.96  -3 14 56.48 22.222 0.024 21.249 0.027 -0.004
ID-6567 17 37 49.97  -3 14 18.03 21.463 0.016 20.246 0.010 -0.001
ID-6568 17 37 49.98  -3  8 49.46 23.148 0.049 21.975 0.036 -0.067
ID-6569 17 37 49.98  -3 13 38.96 22.939 0.043 22.032 0.045 -0.001
ID-6570 17 37 49.99  -3  9 46.52 21.843 0.016 20.828 0.018 -0.053
ID-6571 17 37 49.99  -3 15 38.46 22.228 0.029 21.354 0.033 -0.004
ID-6572 17 37 49.99  -3 14 48.56 22.627 0.033 21.708 0.034 -0.004
ID-6573 17 37 49.99  -3 16 11.00 22.471 0.040 21.527 0.032  0.020
ID-6574 17 37 50.00  -3 14 27.17 23.058 0.051 22.029 0.055 -0.001
ID-6575 17 37 50.00  -3 17 29.18 18.072 0.002 16.536 0.002 -0.006
ID-6576 17 37 50.01  -3  9 40.32 22.843 0.036 21.870 0.037 -0.053
ID-6577 17 37 50.01  -3 13 44.45 23.080 0.059 22.012 0.048 -0.001
ID-6578 17 37 50.01  -3 16  2.66 22.321 0.034 21.422 0.027 -0.004
ID-6579 17 37 50.02  -3 11 25.90 21.705 0.017 20.653 0.016 -0.013
ID-6580 17 37 50.02  -3 15  1.94 21.352 0.014 20.243 0.009 -0.004
ID-6581 17 37 50.02  -3 18 38.79 20.485 0.006 19.323 0.005 -0.006
ID-6582 17 37 50.04  -3 11 50.36 18.753 0.002 17.348 0.002 -0.013
ID-6583 17 37 50.04  -3 15 56.78 21.600 0.021 20.609 0.013 -0.004
ID-6584 17 37 50.05  -3 17 18.51 23.199 0.054 22.180 0.051  0.020
ID-6585 17 37 50.06  -3 12 24.80 21.985 0.023 20.927 0.020  0.018
ID-6586 17 37 50.06  -3 15 43.09 21.404 0.018 20.336 0.009 -0.004
ID-6587 17 37 50.06  -3 17  5.48 22.509 0.040 21.602 0.038  0.020
ID-6588 17 37 50.07  -3 16  1.42 22.499 0.034 21.450 0.025 -0.004
ID-6589 17 37 50.08  -3 12 56.01 21.388 0.018 20.319 0.013  0.018
ID-6590 17 37 50.08  -3 15 12.00 22.214 0.035 21.214 0.020 -0.004
ID-6591 17 37 50.09  -3 13 28.08 22.286 0.036 21.210 0.025 -0.001
ID-6592 17 37 50.09  -3 16 27.88 20.863 0.011 19.670 0.006  0.020
ID-6593 17 37 50.09  -3 16 59.28 22.103 0.026 21.136 0.018  0.020
ID-6594 17 37 50.10  -3 15 17.31 19.773 0.004 18.486 0.003 -0.004
ID-6595 17 37 50.10  -3 15 15.30 22.051 0.023 21.140 0.027 -0.004
ID-6596 17 37 50.10  -3 18 56.65 20.883 0.010 19.760 0.008 -0.005
ID-6597 17 37 50.12  -3 14 36.40 22.643 0.035 21.681 0.039 -0.001
ID-6598 17 37 50.12  -3 20 25.09 21.245 0.009 20.102 0.009 -0.070
ID-6599 17 37 50.13  -3  9 12.46 20.309 0.005 19.163 0.005 -0.067
ID-6600 17 37 50.13  -3 10 59.94 22.772 0.034 21.654 0.033 -0.013
ID-6601 17 37 50.16  -3 13 43.63 21.714 0.016 20.723 0.014 -0.001
ID-6602 17 37 50.16  -3 13 51.78 22.106 0.022 21.109 0.019 -0.001
ID-6603 17 37 50.16  -3 14 16.72 22.541 0.038 21.543 0.033 -0.001
ID-6604 17 37 50.16  -3 13 31.02 23.048 0.053 21.927 0.041 -0.001
ID-6605 17 37 50.16  -3 15 52.91 21.625 0.014 20.618 0.016 -0.004
ID-6606 17 37 50.16  -3 18 28.34 22.836 0.044 21.742 0.041 -0.006
ID-6607 17 37 50.18  -3 10  3.33 23.211 0.053 22.102 0.042 -0.053
ID-6608 17 37 50.18  -3 12 18.84 22.524 0.031 21.583 0.035  0.018
ID-6609 17 37 50.18  -3 12 46.31 22.573 0.035 21.630 0.031  0.018
ID-6610 17 37 50.18  -3 14 41.41 22.799 0.042 21.765 0.037 -0.001
ID-6611 17 37 50.18  -3 16 42.10 20.636 0.008 19.411 0.005  0.020
ID-6612 17 37 50.19  -3 11 51.31 19.822 0.004 18.578 0.003 -0.013
ID-6613 17 37 50.19  -3 12 56.82 22.726 0.052 21.797 0.040  0.018
ID-6614 17 37 50.19  -3 15 34.80 22.922 0.050 21.756 0.038 -0.004
ID-6615 17 37 50.19  -3 17 18.58 22.518 0.035 21.526 0.036  0.020
ID-6616 17 37 50.19  -3 17 53.85 22.063 0.019 21.034 0.018 -0.006
ID-6617 17 37 50.20  -3 14 22.86 21.348 0.016 20.368 0.014 -0.001
ID-6618 17 37 50.20  -3 17  3.97 21.735 0.016 20.722 0.018  0.020
ID-6619 17 37 50.20  -3 16 31.45 22.211 0.033 21.221 0.025  0.020
ID-6620 17 37 50.21  -3 17 15.05 21.962 0.023 21.011 0.019  0.020
ID-6621 17 37 50.22  -3 19 41.17 22.974 0.043 21.943 0.042 -0.005
ID-6622 17 37 50.24  -3 14  9.60 21.682 0.015 20.730 0.012 -0.001
ID-6623 17 37 50.24  -3 14 24.59 21.962 0.023 20.968 0.016 -0.001
ID-6624 17 37 50.24  -3 15  8.88 22.085 0.029 21.074 0.020 -0.004
ID-6625 17 37 50.25  -3 13 41.50 23.069 0.055 21.973 0.047 -0.001
ID-6626 17 37 50.25  -3 15  4.20 23.059 0.054 21.908 0.041 -0.004
ID-6627 17 37 50.25  -3 19 53.94 22.772 0.043 21.507 0.029 -0.005
ID-6628 17 37 50.25  -3 20 14.92 22.900 0.040 21.401 0.022 -0.070
ID-6629 17 37 50.26  -3 14 12.59 22.349 0.040 21.266 0.024 -0.001
ID-6630 17 37 50.27  -3 15 16.67 21.704 0.019 20.719 0.018 -0.004
ID-6631 17 37 50.27  -3 14 52.22 21.930 0.021 20.939 0.021 -0.004
ID-6632 17 37 50.27  -3 15 32.12 22.395 0.030 21.513 0.038 -0.004
ID-6633 17 37 50.27  -3 15 38.56 22.664 0.035 21.663 0.032 -0.004
ID-6634 17 37 50.27  -3 16 48.08 21.927 0.021 20.934 0.016  0.020
ID-6635 17 37 50.28  -3 14 41.38 21.842 0.024 20.876 0.016 -0.001
ID-6636 17 37 50.28  -3 14 15.50 22.361 0.031 21.425 0.030 -0.001
ID-6637 17 37 50.28  -3 13 37.96 22.901 0.047 21.776 0.031 -0.001
ID-6638 17 37 50.30  -3  9 15.88 21.305 0.011 20.138 0.008 -0.067
ID-6639 17 37 50.30  -3 13 47.92 22.359 0.038 21.372 0.030 -0.001
ID-6640 17 37 50.30  -3 18 20.17 23.163 0.058 22.053 0.042 -0.006
ID-6641 17 37 50.31  -3 12 45.77 22.868 0.043 21.797 0.037  0.018
ID-6642 17 37 50.32  -3 10 13.93 23.062 0.045 21.930 0.037 -0.053
ID-6643 17 37 50.32  -3 14 19.28 21.634 0.017 20.614 0.016 -0.001
ID-6644 17 37 50.33  -3 15  7.68 22.469 0.037 21.520 0.036 -0.004
ID-6645 17 37 50.34  -3 14 58.10 22.838 0.052 21.860 0.036 -0.004
ID-6646 17 37 50.34  -3 16 12.06 21.986 0.026 21.029 0.023  0.020
ID-6647 17 37 50.35  -3  9 57.46 17.002 0.001 15.977 0.001 -0.053
ID-6648 17 37 50.35  -3 14 21.80 22.418 0.038 21.462 0.024 -0.001
ID-6649 17 37 50.35  -3 17  7.57 22.980 0.052 22.026 0.053  0.020
ID-6650 17 37 50.36  -3 17 19.75 21.838 0.028 20.909 0.016  0.020
ID-6651 17 37 50.37  -3  8 31.09 23.269 0.054 22.253 0.046 -0.067
ID-6652 17 37 50.37  -3 11 38.92 18.814 0.003 17.334 0.002 -0.013
ID-6653 17 37 50.37  -3 12 30.19 20.738 0.010 19.366 0.005  0.018
ID-6654 17 37 50.37  -3 17  4.91 22.029 0.025 21.055 0.021  0.020
ID-6655 17 37 50.38  -3 10 37.84 22.351 0.023 21.306 0.020 -0.053
ID-6656 17 37 50.38  -3 15 40.23 22.535 0.036 21.325 0.028 -0.004
ID-6657 17 37 50.38  -3 16 30.92 21.946 0.020 20.879 0.020  0.020
ID-6658 17 37 50.39  -3 11 49.46 22.730 0.037 21.650 0.030 -0.013
ID-6659 17 37 50.39  -3 13 21.29 21.613 0.021 20.609 0.013  0.018
ID-6660 17 37 50.40  -3 15 13.18 23.056 0.058 21.992 0.040 -0.004
ID-6661 17 37 50.40  -3 20 18.13 23.078 0.041 21.942 0.035 -0.070
ID-6662 17 37 50.41  -3 15 25.34 21.407 0.012 20.394 0.011 -0.004
ID-6663 17 37 50.42  -3 18 42.16 22.433 0.032 21.368 0.030 -0.006
ID-6664 17 37 50.42  -3 18 54.49 21.551 0.013 20.367 0.010 -0.005
ID-6665 17 37 50.43  -3 14 43.44 22.397 0.029 21.401 0.025 -0.004
ID-6666 17 37 50.44  -3 15 42.49 20.423 0.007 19.180 0.004 -0.004
ID-6667 17 37 50.46  -3 13 17.15 22.340 0.033 20.848 0.022  0.018
ID-6668 17 37 50.46  -3 12 28.01 21.917 0.020 20.910 0.019  0.018
ID-6669 17 37 50.46  -3 12 20.99 22.509 0.036 21.547 0.029  0.018
ID-6670 17 37 50.46  -3 15 39.15 22.631 0.037 21.540 0.034 -0.004
ID-6671 17 37 50.47  -3 14 11.92 21.205 0.012 20.140 0.010 -0.001
ID-6672 17 37 50.48  -3 11 30.64 22.330 0.031 21.383 0.025 -0.013
ID-6673 17 37 50.48  -3 13 57.74 22.299 0.024 21.287 0.023 -0.001
ID-6674 17 37 50.48  -3 16 37.28 22.482 0.045 21.442 0.024  0.020
ID-6675 17 37 50.48  -3 17 56.10 22.642 0.037 21.526 0.037 -0.006
ID-6676 17 37 50.49  -3 13  3.18 21.658 0.025 20.687 0.016  0.018
ID-6677 17 37 50.49  -3 15 51.11 22.171 0.024 20.924 0.017 -0.004
ID-6678 17 37 50.49  -3 19 57.52 21.866 0.023 20.776 0.016 -0.005
ID-6679 17 37 50.50  -3 14  1.10 22.440 0.028 21.512 0.030 -0.001
ID-6680 17 37 50.52  -3 13  6.00 22.613 0.037 21.658 0.043  0.018
ID-6681 17 37 50.52  -3 13 55.20 21.880 0.020 20.886 0.017 -0.001
ID-6682 17 37 50.52  -3 14 20.82 22.723 0.052 21.807 0.036 -0.001
ID-6683 17 37 50.53  -3 12 57.84 21.130 0.012 20.013 0.008  0.018
ID-6684 17 37 50.53  -3 14 26.96 22.881 0.058 21.759 0.039 -0.001
ID-6685 17 37 50.53  -3 17 38.25 21.370 0.013 20.300 0.013 -0.006
ID-6686 17 37 50.54  -3 13  8.23 22.220 0.036 21.324 0.028  0.018
ID-6687 17 37 50.55  -3  9 23.53 23.298 0.054 22.205 0.038 -0.053
ID-6688 17 37 50.55  -3 12  0.58 21.436 0.013 20.393 0.011 -0.013
ID-6689 17 37 50.55  -3 15  5.89 23.012 0.042 22.097 0.045 -0.004
ID-6690 17 37 50.55  -3 16 56.00 22.409 0.032 21.424 0.026  0.020
ID-6691 17 37 50.56  -3 11 54.31 22.497 0.032 21.458 0.032 -0.013
ID-6692 17 37 50.56  -3 14 14.87 20.130 0.005 18.925 0.004 -0.001
ID-6693 17 37 50.56  -3 15 54.04 22.104 0.026 21.001 0.023 -0.004
ID-6694 17 37 50.57  -3 10 46.27 21.947 0.020 20.961 0.022 -0.013
ID-6695 17 37 50.57  -3 14  5.52 21.804 0.026 20.809 0.016 -0.001
ID-6696 17 37 50.57  -3 18  5.87 21.678 0.018 20.717 0.014 -0.006
ID-6697 17 37 50.58  -3 19 13.71 21.430 0.014 20.403 0.012 -0.005
ID-6698 17 37 50.59  -3 14  3.27 22.146 0.025 21.165 0.021 -0.001
ID-6699 17 37 50.59  -3 15 57.65 19.673 0.004 18.479 0.002 -0.004
ID-6700 17 37 50.59  -3 15 48.62 22.773 0.039 21.842 0.041 -0.004
ID-6701 17 37 50.60  -3 12 14.76 22.278 0.038 21.316 0.026  0.018
ID-6702 17 37 50.60  -3 16  2.97 22.928 0.046 21.915 0.040 -0.004
ID-6703 17 37 50.60  -3 20 37.28 21.182 0.012 19.999 0.007 -0.070
ID-6704 17 37 50.61  -3 13 27.58 22.283 0.025 21.237 0.025 -0.001
ID-6705 17 37 50.63  -3 12 23.76 22.894 0.049 21.916 0.040  0.018
