#Num    X        Y        FwhmX    FwhmY    Angle    Mag      Flux      OMC    SNR
549    773.89   1639.2   4.287    4.092    -0.5167  17.172   1157.33   1.696  34.33
550    1764.2   69.307   4.201    3.762    -0.1147  17.173   1156.8    2.89   22.35
551    321.7    390.38   10.49    4.394    0.311    17.175   1154.21   4.322  5.115
552    456.99   1342.6   4.273    4.072    -0.895   17.175   1153.96   1.78   32.88
553    417.49   324.84   3.736    3.662    1.341    17.177   1152.61   4.343  17.12
554    327.53   264.53   5.715    5.419    0.8368   17.177   1151.96   8.923  3.679
555    300.61   1111.9   4.156    4.02     -0.1114  17.178   1150.66   1.763  34.48
556    195.34   872.23   4.385    4.026    0.2585   17.179   1150.27   2.093  27.48
557    317.42   680.77   4.835    3.781    -0.7042  17.179   1149.94   4.847  11.45
558    453.75   777.05   4.146    4.009    -0.7859  17.179   1149.69   1.947  31.36
559    890.69   856.47   4.037    3.821    -0.4999  17.179   1149.63   1.817  36.2
560    262.86   432.32   8.161    4.705    1.265    17.18    1148.74   3.311  7.976
561    250.08   19.332   4.242    3.181    0.7756   17.181   1148.36   6.783  11.08
562    630.35   42.666   4.11     3.887    -0.443   17.182   1147.33   6.441  9.84
563    276.62   20.254   3.722    3.464    0.149    17.182   1146.81   7.648  10.26
564    1582.3   1996.5   4.139    4.091    0.6418   17.182   1146.49   1.613  37.05
565    152.2    876.45   4.106    3.996    -0.02073 17.184   1144.91   1.627  37.85
566    488.74   718.13   5.071    4.089    -0.599   17.184   1144.55   1.967  24.76
567    93.31    338.66   5.049    4.109    -1.083   17.192   1136.19   5.93   8.152
568    243.18   796.54   4.045    3.901    -1.081   17.192   1136.03   1.978  32.12
569    494.86   314.64   4.039    3.865    0.1982   17.193   1135.51   3.86   16.63
570    185.78   345.19   4.182    3.631    -0.6284  17.193   1134.82   5.017  13.15
571    1469.2   1326.3   4.851    4.491    -0.9571  17.194   1134.2    3.768  12.19
572    376.03   739.4    4.025    3.825    0.2962   17.194   1133.83   3.267  19.9
573    1050.1   659.02   3.92     3.88     0.4002   17.195   1133.01   1.799  36.53
574    203.73   270.69   4.624    4.359    -0.4003  17.203   1124.43   5.758  8.551
575    552.99   862.64   4.187    4.037    -0.824   17.204   1124.02   1.773  33.11
576    826.42   1005.8   4.135    4.118    -0.2747  17.205   1123.02   1.744  33.37
577    1794.2   757.42   4.382    4.107    -0.1058  17.206   1121.58   2.573  21.37
578    356.48   421      3.451    3.347    0.2818   17.206   1121.29   13.45  6.37
579    492.65   225.21   5.082    3.897    -0.1117  17.209   1118.22   5.313  9.378
580    1762     1270     4.365    4.27     0.2015   17.21    1117.7    1.496  35.38
581    534.36   437.38   6.291    5.488    0.5828   17.211   1116.32   5.444  5.242
582    442.57   569.74   4.279    4.036    0.1443   17.213   1114.21   2.764  20.6
583    548.01   533.11   4.102    3.872    0.0773   17.214   1113.07   3.164  19.55
584    1135.9   138.97   4.391    4.281    0.4893   17.215   1112.63   2.001  26.11
585    530.47   1199.9   4.057    3.918    -0.7569  17.216   1111.7    1.804  34.22
586    769.42   66.667   7.314    4.404    -0.5742  17.221   1106.58   3.326  9.115
587    591      542.9    4.143    3.828    0.7245   17.222   1105.51   3.829  16.07
588    211.28   281.43   4.389    4.177    1.394    17.222   1105.07   5.751  9.251
589    1430.8   369.11   4.266    3.993    -0.2859  17.223   1104.67   1.582  36.18
590    643.8    1445.3   4.232    4.129    0.03902  17.225   1102.6    1.619  34.4
591    698.03   28.368   4.499    4.008    -0.3156  17.225   1101.9    2.356  22.89
592    851.88   683.96   4.657    4.126    1.446    17.226   1101.25   1.742  29.04
593    199.88   285.43   4.815    4.757    -0.7503  17.227   1100.5    4.545  9.328
594    153.56   153.32   4.889    3.234    1.007    17.228   1098.84   16.93  3.624
595    90.865   753.85   4.664    4.244    0.06382  17.23    1096.83   2.385  20.5
596    436.79   377.44   4.081    3.833    -0.01624 17.231   1095.96   3.973  15.56
597    637.37   539.19   4.092    3.838    -0.2105  17.232   1095.1    3.516  17.5
598    844.73   1788.3   4.206    4.115    -1.452   17.232   1094.72   1.704  32.76
599    86.935   576.15   8.983    4.327    -1.237   17.233   1094.6    2.884  8.617
600    1520     1311.8   4.121    3.949    -1.32    17.233   1094.16   1.595  37.2
601    1172     1420.6   4.261    4.167    -1.453   17.235   1092.5    1.575  34.47
602    265.22   207.52   4.114    4.003    1.085    17.238   1089.39   6.238  9.361
603    583.05   120.15   4.154    3.85     -0.1603  17.24    1086.79   2.205  27.2
604    1235.3   341.18   4.125    3.947    -0.363   17.241   1086.4    1.663  35.4
605    484.29   1988.9   4.164    4.046    -0.2732  17.242   1085.01   1.61   35.3
606    457.52   118.2    4.578    4.298    -0.01845 17.243   1083.98   3.183  15.27
607    222.26   674.74   3.866    3.76     0.1804   17.247   1080.21   3.419  19.18
608    156.96   49.794   4.196    3.323    -0.2059  17.247   1080.2    12.71  5.379
609    503.04   883      4.307    4.127    -0.06133 17.247   1080.05   1.574  34.07
610    331.36   1807.3   4.165    4.002    -0.7419  17.247   1079.71   1.839  31.08
611    996.9    574.26   4.122    4.073    0.8734   17.251   1076.59   1.545  36.63
612    302.32   391.99   4.651    4.052    -0.2495  17.259   1068.53   1.862  26.88
613    154.22   992.8    4.714    3.975    0.05686  17.262   1065.08   2.013  24.92
614    939.85   144.69   4.634    3.754    -1.209   17.262   1064.97   7.449  7.252
615    1217.8   574.43   4.284    4.108    0.02187  17.264   1063.23   1.591  33.5
616    1652.3   135.1    4.462    4.181    -0.3031  17.264   1062.96   1.595  31.53
617    404.75   156.74   3.768    3.403    -0.2182  17.265   1062.46   13.12  5.575
618    909.96   341.31   6.142    4.04     0.3655   17.266   1061.8    2.715  13.91
619    153.51   511.74   4.815    3.802    -0.5021  17.266   1061.1    3.886  13.16
620    730.01   339.35   3.747    3.657    0.2693   17.266   1061.02   11.95  5.722
621    258.72   718.02   11.66    4.071    -0.405   17.269   1058.35   3.353  5.866
622    948.65   139.07   3.989    3.893    -0.08808 17.27    1057.35   6.361  9.444
623    895.65   1100     4.202    4.107    0.6093   17.27    1057.3    1.993  27.13
624    290.11   742.78   4.129    3.826    -0.5059  17.271   1056.75   1.791  32.95
625    969.86   640.14   4.172    4.005    1.069    17.273   1054.92   3.309  16.84
626    180.35   225.22   4.27     4.059    -0.7479  17.273   1054.72   7.022  7.649
627    404.28   35.023   3.92     3.5      -0.1795  17.274   1053.48   3.763  18.01
628    473.3    173.94   8.08     5.498    -1.02    17.275   1053.07   3.079  6.795
629    237.03   437.65   4.367    3.837    0.000168 17.277   1051.04   3.95   14.01
630    577.59   357.6    3.944    3.548    0.8133   17.279   1048.66   4.669  14.16
631    341.7    56.621   6.446    5.475    -1.376   17.28    1047.74   3.154  8.306
632    75.592   361.54   4        3.506    0.1504   17.28    1047.39   16.74  3.936
633    514.01   557.69   3.845    3.731    1.023    17.281   1046.52   3.028  21.26
634    122.58   1181.1   4.057    3.914    -0.4118  17.282   1046.23   1.846  31.51
635    306.52   985.94   4.25     3.983    -0.8349  17.285   1043.5    2.254  24.14
636    1395     1399.9   4.263    4.242    -0.6985  17.286   1041.99   1.639  31.03
637    553.22   250.54   4.44     3.819    -0.905   17.288   1040.15   2.919  18.54
638    356.3    469.84   3.92     3.668    -0.5717  17.288   1040.08   3.105  20.56
639    685.43   1614.9   4.148    3.955    -0.4606  17.288   1039.86   1.707  32.76
640    73.473   780.08   9.036    4.597    0.01073  17.29    1038.59   2.497  8.838
641    1148.2   551.69   4.144    3.996    -1.422   17.292   1036.29   1.781  31.01
642    604.85   293.13   4.635    3.647    -0.678   17.293   1035.74   4.926  10.98
643    542.99   772.57   3.967    3.858    -0.3456  17.293   1035.25   2.062  28.95
644    154.35   624.84   4.986    3.94     -1.293   17.294   1034.23   2.724  17.06
645    922.96   1049.5   4.127    4.016    1.519    17.296   1032.37   1.751  31.39
646    601.55   564.39   5.698    4.181    -1.102   17.298   1030.63   6.385  5.98
647    165.8    966.6    3.96     3.767    0.51     17.299   1030      3.74   16.29
648    110.02   616.01   4.578    3.664    -0.08609 17.3     1028.5    3.986  13.58
649    1833.3   196.12   4.528    4.198    -0.1243  17.301   1027.72   1.678  28.44
650    777.16   742.47   4.185    4.004    0.1392   17.305   1024.4    3.004  17.96
651    418.63   89.421   8.881    4.427    -0.3267  17.305   1024.35   5.727  4.015
652    564.82   151.84   3.745    3.413    -0.6491  17.305   1023.7    7.502  9.422
653    1207.1   1354.5   4.24     4.14     0.2439   17.306   1023.34   1.688  30.48
654    280.16   30.187   4.282    3.513    -1.068   17.307   1021.79   9.153  6.55
655    777.66   449.25   4.242    4.168    -0.1348  17.308   1021.62   1.667  30.59
656    392.31   469.53   4.487    4.252    -0.00143 17.308   1021.03   3.669  12.87
657    476.73   273.36   4.229    4.059    -0.09062 17.31    1019.37   6.885  7.613
658    1380.6   368.89   4.492    4.254    -0.3939  17.31    1019.28   1.63   28.88
659    136.77   777.14   4.126    3.819    -0.2497  17.311   1018.5    3.154  18.09
660    1271.6   167.83   4.221    3.955    -0.4864  17.313   1016.02   2.178  24.67
661    603.45   912.87   5.975    4.201    -0.6381  17.314   1015.89   1.945  18.37
662    171.58   473.06   4.188    3.538    1.492    17.315   1014.39   6.068  9.958
663    75.048   490.42   4.075    3.878    -1.16    17.316   1013.26   1.996  28.35
664    467.28   1848.3   4.202    3.986    -0.1344  17.319   1010.55   1.802  29.55
665    386.04   227.87   5.339    4.865    -1.368   17.321   1009.18   6.298  5.445
666    1031.8   1323     4.199    3.906    0.2074   17.321   1008.92   1.604  33.84
667    1456.1   89.278   4.43     4.282    0.01258  17.325   1005.29   1.585  29.52
668    66.071   1577.2   4.25     4.07     -0.08948 17.327   1003.16   1.511  33.87
669    503.37   459.69   3.48     3.416    -0.7966  17.332   998.568   6.02   12.32
670    878.56   578.31   7.906    4.058    -1.385   17.333   998.315   3.293  8.339
671    434.74   36.184   4.363    4.216    0.4741   17.333   998.182   5.359  8.937
672    349.83   363.24   3.691    3.548    0.9047   17.335   996.302   10.35  6.487
673    1635     124.3    4.584    4.383    -0.4825  17.335   995.706   1.577  27.74
674    524.82   536.47   4.36     4.178    -0.08835 17.335   995.692   3.495  13.81
675    628.29   308.01   4.072    4.005    -0.6136  17.336   994.87    2.086  25.81
676    995.84   387.99   4.12     3.959    -0.5796  17.337   994.537   1.892  28.44
677    450.34   1562.7   4.048    3.944    -0.2785  17.339   992.446   1.595  34.38
678    166.92   504.29   5.504    4.477    0.3874   17.341   990.939   6.928  5.122
679    906.98   95.73    4.225    3.839    -0.1082  17.341   990.467   1.975  27.29
680    1395.5   433.79   3.926    3.783    -0.1336  17.344   987.821   4.614  12.72
681    526.7    124.24   4.177    4.115    0.02074  17.345   987.326   1.681  30.15
682    1124.3   806.37   4.311    4.234    -0.128   17.345   987.028   1.574  30.32
683    41.403   453.31   3.802    3.619    0.3499   17.346   986.325   20.96  3.019
684    268.07   1128.8   4.204    3.909    -1.462   17.346   986.114   1.741  30.43
685    308.02   265.31   3.981    3.729    -1.238   17.351   981.494   6.289  9.28
686    1037.6   401.84   4.286    4.17     -0.2216  17.353   979.884   1.66   29.16
687    233.13   375.4    4.722    3.737    -0.921   17.355   977.862   4.803  10.18
688    1616.7   882.35   4.231    4.161    -0.25    17.356   977.35    1.631  30.05
689    207.84   1158.5   4.1      4.046    -1.548   17.356   976.782   1.713  30.34
690    10.994   1218.4   4.023    3.861    -0.3744  17.359   973.974   1.685  32.84
691    578.18   339.07   4.788    4.47     0.4825   17.36    973.296   4.169  9.627
692    637.03   863.37   3.848    3.846    -1.095   17.361   972.852   1.937  29.95
693    463.56   570.34   3.9      3.741    1.415    17.361   972.153   5.35   10.99
694    581.12   209.85   3.754    3.303    -0.695   17.364   970.051   8.258  8.362
695    710.05   295.6    4.248    4.048    -0.2255  17.367   967.532   1.718  28.91
696    1766.4   2014.5   4.364    4.245    0.9269   17.367   967.106   1.58   29.16
697    2018.5   1673.2   4.39     4.352    -0.5482  17.368   966.424   1.446  30.87
698    426.93   631.86   4.523    3.83     1.407    17.369   965.691   2.711  18.14
699    382.04   481.53   3.608    3.502    -1.08    17.369   965.6     5.018  13.44
700    145.9    403.08   4.004    3.568    0.3907   17.37    964.922   7.262  8.209
701    151.13   308.47   4.528    3.165    0.8069   17.37    964.06    8.042  7.382
702    92.737   1115.8   4.321    4.253    -0.2967  17.371   963.553   2.474  18.7
703    609.74   746.68   4.151    4.042    -0.2145  17.375   960.394   1.964  25.72
704    511.87   791.18   4.223    4.122    -0.4824  17.376   959.037   1.573  30.91
705    1096.5   609.22   4.47     4.199    -0.2177  17.376   958.774   1.482  30.41
706    899.19   359.65   8.988    5.105    0.4096   17.377   958.694   2.726  6.765
707    874.68   2030.2   4.413    4.241    -1.004   17.378   957.271   1.664  27.12
708    350.72   626.52   3.601    3.423    -0.6365  17.378   957.259   5.384  12.73
709    198.06   260.27   4.138    3.934    0.2577   17.378   957.242   5.436  9.546
710    1733.3   368.92   4.521    4.216    -0.3703  17.378   957.146   2.71   16.36
711    35.021   488.35   3.956    3.948    1.349    17.379   956.929   3.099  17.45
712    284.03   55.136   3.829    3.355    0.01134  17.379   956.644   7.225  9.096
713    584.49   524.3    3.372    3.051    -1.324   17.379   956.552   28.86  2.844
714    372.13   945.29   5.941    4.401    -0.3611  17.379   956.483   1.756  18.39
715    386.81   906.29   4.214    4.106    -0.3604  17.382   954.191   1.574  30.92
716    778.51   132.14   4.75     3.682    -0.284   17.382   953.612   3.281  14.66
717    592.65   1911.2   4.168    4.067    -0.03519 17.384   951.996   1.599  30.99
718    240.88   235.65   3.833    3.482    -0.1134  17.385   951.322   17.65  3.563
719    204.11   193.27   6.241    4.705    -0.8316  17.386   950.314   5.728  4.987
720    331.41   581.9    3.961    3.927    1.355    17.388   948.791   2.961  18.18
721    274.34   541.88   5.039    4.13     0.297    17.389   948.006   2.438  16.49
722    151.3    820.86   4.03     3.838    -0.67    17.389   947.875   2.512  21.53
723    1966.8   622.3    4.461    4.278    0.1515   17.391   946.384   1.685  25.97
724    239.06   1291.6   4.016    3.932    0.4736   17.391   946.08    2.486  21.27
725    550.05   161.79   4.51     4.283    0.2937   17.393   944.211   4.412  9.777
726    737.91   364.14   4.121    3.905    -0.4671  17.396   941.87    3.13   16.5
727    570.33   14.192   4.299    4.133    0.137    17.396   941.655   2.118  22.08
728    740.7    868.31   4.975    4.195    -1.279   17.396   941.479   1.619  24.59
729    750.09   323.31   5.33     4.559    0.5659   17.396   941.473   3.932  8.698
730    576.43   267.1    3.61     3.461    -0.5326  17.398   940.155   6.414  10.35
731    724.76   783.21   4.04     3.869    -1.066   17.401   937.43    1.648  32.12
732    471.47   187.86   5.771    3.941    -1.32    17.404   934.908   4.273  8.49
733    576.07   216.66   3.578    3.416    -0.4699  17.407   932.572   8.7    7.74
734    1305.1   620.19   4.208    4.201    -0.6985  17.41    929.862   1.877  24.74
735    268.18   406.33   4.103    4.068    -0.6197  17.41    929.857   2.211  22.24
736    127.2    523.47   5.058    4.531    -0.6815  17.41    929.691   3.289  10.89
737    389.72   311.26   7.803    4.898    -0.483   17.411   928.543   2.784  7.701
738    199.78   1062.3   4.171    4.011    -1.153   17.415   925.137   1.971  24.77
739    364.56   10.774   3.717    3.46     -0.3508  17.417   923.736   6.126  10.35
740    448.62   548      4.479    4.105    -0.2906  17.417   923.444   2.421  18.3
741    457.97   260.34   4.099    3.821    0.1983   17.418   922.905   3.435  15.14
742    976.2    1008.7   4.255    4.177    -1.521   17.418   922.675   2.777  16.5
743    676.97   190.25   4.254    3.976    0.4921   17.419   922.225   3.881  12.4
744    70.609   588.18   4.619    4.156    0.9481   17.42    921.108   1.721  24.6
745    1003.3   722.45   4.073    4.062    -0.6314  17.42    920.824   1.607  30.57
746    144.05   1462.6   4.231    3.923    -0.7111  17.422   919.352   1.846  26.48
747    670.65   663.35   4.054    3.862    -0.49    17.423   918.537   1.811  28.6
748    421.99   1041.3   6.604    4.601    -0.477   17.424   918.02    1.967  13.55
749    294.14   36.844   3.824    3.486    -0.108   17.424   917.966   5.255  11.56
750    790.95   477.75   4.018    3.837    0.02157  17.424   917.856   3.068  17.13
751    934.01   340.04   5.029    4.39     0.3117   17.424   917.735   1.694  21.66
752    995.35   876.4    4.195    4.016    1.411    17.424   917.374   1.674  28.7
753    313.06   1295.2   4.1      4.075    -0.4244  17.425   916.575   1.712  28.29
754    497.34   44.129   3.724    3.539    0.1503   17.43    912.844   18.55  3.294
755    108.61   256.63   4.04     3.126    -0.5484  17.436   907.251   14.85  4.271
756    809.8    132.87   3.993    3.795    -0.2405  17.437   906.461   4.153  12.71
757    1703.5   594.07   4.548    4.136    -0.2272  17.437   906.359   1.864  22.81
758    344.19   11.16    5.032    4.569    0.02423  17.438   905.823   4.307  8.072
759    13.38    833.11   5.069    4.514    0.4735   17.438   905.593   6.851  5.098
760    436.49   247.79   6.339    3.802    -0.06586 17.44    904.309   4.195  7.894
761    458.04   475.19   3.582    3.573    -0.408   17.441   903.574   6.206  10.04
762    939.92   1089.3   4.325    4.268    -1.279   17.441   903.523   1.664  25.96
763    613.27   584.45   5.221    4.936    1.097    17.441   903.163   4.708  6.569
764    321.94   745.08   5.464    4.266    -0.4856  17.441   903.023   1.759  19.44
765    628.69   122.69   4.568    3.938    -0.4655  17.443   901.562   3.967  11.15
766    152.27   415.44   3.994    3.413    1.238    17.444   900.655   7.192  8.108
767    1014.2   151.12   4.348    4.163    -0.6029  17.447   898.871   1.575  27.83
768    1018.9   1506.4   4.24     4.197    0.04636  17.449   896.955   1.616  27.54
769    790.66   585.37   4.097    4.031    0.2633   17.449   896.864   1.64   29.23
770    641.63   300.02   3.595    3.329    0.03984  17.45    896.336   5.675  11.65
771    1081.6   671.11   4.038    3.821    -0.09461 17.45    896.125   1.687  30.39
772    12.757   998.98   4.322    4.141    1.255    17.45    895.741   2.928  15.09
773    285.34   76.305   5.36     4.818    -0.1683  17.452   894.661   6.999  4.369
774    61.147   718.43   4.056    3.846    -0.251   17.452   894.044   2.752  18.38
775    141.63   262.04   5.499    4.458    -0.5057  17.456   891.428   5.831  5.504
776    475.97   257.46   6.029    4.597    -1.36    17.459   888.19    4.363  6.483
777    91.681   734.6    4.135    4.124    0.5839   17.46    888.157   2.11   21.78
778    428.02   65.653   3.957    3.329    1.347    17.461   886.845   7.589  7.829
779    304      23.22    3.778    3.709    -0.9315  17.462   886.474   10.5   5.315
780    1780.8   673.16   4.387    4.205    -0.2745  17.462   885.886   1.655  25.61
781    288.16   683.93   3.853    3.804    -0.3274  17.465   883.991   2.692  19.77
782    655.86   432.2    4.853    3.894    -0.1227  17.469   880.222   2.718  15.12
783    1599     438.75   4.174    4.158    1.465    17.47    880.016   1.661  26.95
784    605.09   676.86   4.481    4.151    -0.5795  17.47    879.822   1.577  26.47
785    948.14   179.24   6.698    4.838    0.8935   17.47    879.39    1.693  14.15
786    975.22   470.91   5.548    4.348    -0.00261 17.471   879.054   1.664  19.33
787    725.6    218.11   4.246    3.939    -0.5975  17.472   878.247   2.068  22.41
788    232.87   513.07   3.951    3.579    0.1367   17.475   875.598   6.114  8.938
789    667.35   1006.7   4.171    3.855    0.7351   17.476   874.5     2.462  19.5
790    273.31   344.67   4.21     3.962    -1.503   17.476   874.434   8.966  5.159
791    425.23   302.91   3.589    3.533    0.3165   17.478   873.559   5.029  12.09
792    446.13   619.19   6.411    5.77     -0.2792  17.478   873.306   3.068  6.791
793    1528.4   113.02   4.163    4.15     -0.4989  17.478   873.086   1.648  27.06
794    845.96   423.65   4.208    4.001    -0.5135  17.479   872.684   1.608  28.45
795    105.23   1912.5   3.931    3.86     0.6571   17.481   870.492   6.78   7.468
796    309.48   64.633   5.091    3.634    0.1953   17.482   870.26    5.44   7.631
797    562.11   194.29   4.063    3.98     -0.2595  17.483   869.475   2.203  21.54
798    107.91   356.87   4.169    3.658    -0.1912  17.483   869.209   9.472  5.311
799    1024.4   1605.2   4.32     4.099    -1.046   17.483   868.968   1.535  28.22
800    399.9    76.149   4.151    3.246    -0.4559  17.485   867.602   6.42   8.851
801    104.82   1107.2   4.288    4.26     0.4588   17.487   866.344   2.091  20.02
802    214.76   734.26   3.965    3.915    0.8746   17.488   865.264   6.833  7.2
803    28.335   776.74   3.792    3.474    -0.2733  17.488   865.153   13.03  4.449
804    884.34   396.36   4.016    3.918    -0.6802  17.489   864.706   1.736  27.94
805    477.66   680.69   4.079    3.894    -0.1453  17.492   861.936   1.963  24.39
806    306.65   598.29   5.978    4.18     -0.569   17.493   861.059   1.946  15.63
807    266.9    600.22   3.882    3.458    0.1961   17.494   860.465   5.533  10.22
808    1207.4   97.19    4.169    3.966    0.7515   17.495   859.97    1.787  25.69
809    920.57   460.06   4.17     3.972    -0.361   17.495   859.659   1.7    26.95
810    775.79   642.72   4.049    3.833    -0.2236  17.496   858.452   2.507  19.47
811    315.79   617.39   4.251    4.004    0.08652  17.497   858.399   1.965  22.65
812    963.18   145.17   4.2      3.964    -0.618   17.497   857.815   1.635  27.81
813    653.02   20.306   4.11     3.694    -0.7223  17.498   857.45    4.191  11.89
814    1033.7   13.308   4.141    4.041    -0.67    17.5     855.674   1.687  26.75
815    347.01   302.27   4.742    4.384    0.06405  17.5     855.537   6.05   6.003
816    366.19   1102.5   4.18     3.951    -1.435   17.501   854.479   1.918  23.81
817    394.56   271.23   3.767    3.384    -0.02439 17.503   853.132   6.383  9.254
818    1175.1   246      4.31     4.282    0.1576   17.504   852.793   1.775  22.98
819    353.88   153.9    5.251    4.345    -0.3328  17.504   852.202   9.708  3.395
820    420.82   288.98   10.6     4.395    0.4401   17.505   851.759   2.902  5.559
821    305.53   240.86   3.564    3.386    -1.502   17.507   850.454   6      10.37
822    760.48   316.29   4.125    4.013    -0.7784  17.507   850.305   4.276  10.6
823    391.23   616.58   4.228    4.012    -0.3496  17.509   848.302   3.196  13.81
824    387.84   191.87   3.723    3.703    -1.119   17.509   848.224   4.727  11.49
825    536.36   602.53   3.778    3.449    -0.5002  17.51    847.778   4.597  12.49
826    276.71   103.28   7.553    3.804    0.355    17.51    847.748   4.269  6.1
827    1072.7   299.26   4.294    4.221    -1.272   17.51    847.584   1.701  24.26
828    121.59   790.15   4.62     4.055    -0.212   17.511   847.211   1.707  23.38
829    193.6    557.45   4.066    3.936    -0.7254  17.512   846.156   2.096  22.27
830    878.83   254.21   4.29     4.073    -0.4344  17.512   846.022   1.604  26.63
831    358.54   387.9    4.292    3.863    -0.2481  17.514   844.556   2.733  16.45
832    14.02    392.92   4.434    4.352    0.133    17.515   844.092   1.473  26.21
833    723.71   1680.4   4.447    4.347    1.135    17.517   842.533   1.544  24.9
834    26.781   614.02   5.134    3.878    -0.09894 17.517   842.322   3.196  11.68
835    1263.8   257.72   4.268    3.911    -0.2484  17.519   841.146   1.611  27.61
836    335.05   1328     4.163    3.827    -0.208   17.522   838.332   1.631  28.48
837    95.692   1723.7   4.273    3.988    -0.8389  17.525   836.178   1.866  23.21
838    328.69   252.69   3.474    3.31     -0.9867  17.525   836.088   10.34  6.207
839    520.7    90.74    6.554    5.329    0.231    17.526   835.409   4.063  5.195
840    1394.9   555.2    4.195    4.104    0.8823   17.53    832.108   1.62   26.33
841    35.003   444.07   3.922    3.626    -0.03135 17.534   829.153   9.171  5.609
842    122.14   545.58   4.431    3.746    -0.2917  17.535   828.717   11.41  3.862
843    15.583   489.51   3.828    3.622    -0.7596  17.537   827.117   9.977  5.276
844    887.85   795.2    4.276    4.118    -0.6221  17.541   824.299   1.63   25.35
845    747.2    566.24   4.12     3.861    -0.4068  17.541   823.637   1.667  27.43
846    67.248   1047.9   4.102    3.715    -0.3904  17.545   820.785   1.923  24.72
847    1316.4   54.27    4.351    4.218    0.4323   17.545   820.687   1.56   25.29
848    351.11   1956.6   4.544    4.039    -0.6785  17.545   820.649   1.603  24.63
849    941.13   1922.1   4.1      4.018    -1.399   17.549   817.58    1.581  27.71
850    452.53   1479     4.455    4.216    -0.6392  17.553   815.01    1.666  22.98
851    989.44   694.51   4.593    3.962    -0.6712  17.553   814.827   3.421  11.55
852    369.99   29.293   7.36     4.282    0.8005   17.554   814.242   3.959  5.76
853    1001.9   235.41   4.247    4.156    -0.2723  17.555   813.736   1.542  26.39
854    224.84   288.37   3.971    3.591    0.1847   17.555   813.23    6.991  7.2
855    442.7    351.67   3.774    3.725    0.08715  17.556   812.711   2.449  20.83
856    141.86   118.1    3.445    3.073    1.214    17.558   811.195   16.85  4.014
857    1812.9   1789.3   4.123    4.099    -0.1229  17.559   810.444   1.568  26.99
858    978.06   688.88   4.191    4.122    1.06     17.563   807.596   2.6    15.87
859    1248.1   71.831   4.369    4.209    -0.6743  17.564   807.006   2.181  17.76
860    1060.2   311.31   4.314    4.297    -1.23    17.564   806.564   1.674  22.94
861    973.84   15.133   4.156    3.874    -0.3488  17.568   804.046   1.535  28.71
862    162.81   317      4.013    3.692    -0.6853  17.57    802.291   6.786  7.044
863    1135.5   49.988   4.116    4.04     0.2479   17.57    802.287   1.671  25.48
864    842.44   1145.8   4.283    3.874    1.245    17.573   800.114   14.01  3.039
865    175.63   580.34   4.21     3.698    -1.064   17.573   799.864   3.868  11.72
866    180.53   738.3    5.912    4.425    0.8925   17.578   796.252   2.223  12.08
867    322.96   242.58   3.954    3.892    -1.231   17.582   793.718   7.768  5.861
868    809.2    36.921   4.789    4.014    1.269    17.582   793.309   2.228  16.34
869    543.57   1435.9   4.473    4.405    -0.2637  17.583   792.625   1.5    23.67
870    886.19   95.895   4.201    4.045    -0.4936  17.583   792.428   1.985  20.74
871    549.9    429.88   4.977    3.624    -0.2441  17.584   791.881   7.193  5.387
872    352.72   347.7    5.122    3.803    0.3175   17.585   790.891   3.09   11.6
873    221.84   1673.9   4.188    4.067    0.02842  17.587   789.931   1.562  26.21
874    655.19   778.16   4.27     4.195    -0.6943  17.587   789.618   1.598  24.33
875    854.61   470.21   4.122    3.963    1.127    17.588   789.328   1.764  24.18
876    34.263   900.05   4.39     3.98     -0.5677  17.589   787.982   2.225  17.89
877    42.3     625.77   4.372    4.024    -0.3582  17.59    787.396   2.33   16.95
878    710.75   424.05   4.277    4.01     -0.4209  17.591   786.554   1.621  24.97
879    496.29   1153.9   4.339    4.202    0.4363   17.593   785.453   1.504  25.28
880    506.51   123.49   4.198    3.841    -0.5319  17.593   785.121   5.566  7.72
881    1117.2   181.25   4.578    4.404    -0.01342 17.594   784.695   1.746  19.68
882    965.27   707.2    4.193    4.074    -0.05111 17.597   782.469   1.679  24.08
883    348.16   826.89   4.771    3.725    0.8259   17.598   782.032   5.265  7.375
884    122.23   987.41   4.095    3.957    -1.252   17.599   781.143   1.766  24.09
885    420.82   587.91   5.844    4.002    1.256    17.601   779.736   3.569  8.243
886    267.69   1273.4   4.106    3.962    0.8374   17.601   779.353   1.672  25.29
887    407.15   837.58   4.016    3.986    0.415    17.602   779.05    1.59   27.01
888    324.03   178.49   3.433    3.137    -1.291   17.605   776.466   16.27  3.91
889    465.43   384.85   4.171    4.017    -0.3545  17.607   775.281   2.113  19.32
890    515.65   22.137   5.171    4.406    -0.4602  17.609   774.021   1.96   15.29
891    129.48   644.8    8.138    5.062    0.1978   17.609   773.844   2.598  6.381
892    106.99   583.43   5.881    4.294    -0.6178  17.61    773.299   2.011  13.44
893    471.5    279.93   4.427    3.961    -0.5707  17.611   772.621   9.661  4.025
894    835.27   704.22   4.684    4.187    1.289    17.612   772.078   1.754  19.81
895    633.85   1139.6   4.344    4.221    0.1294   17.617   768.335   1.462  25.29
896    75.853   166.53   3.19     3.015    -0.8169  17.618   767.612   22.01  3.2
897    746.8    645.08   4.246    4.094    -0.01828 17.619   766.839   1.435  27.12
